;municipio;uf;date;casos confirmados;mortes;casos_interpolados;mortes_interpoladas
2612;Canoas;RS;2020-03-03;;;0.0;0.0
2613;Canoas;RS;2020-03-04;;;0.0;0.0
2614;Canoas;RS;2020-03-05;;;0.0;0.0
2615;Canoas;RS;2020-03-06;;;0.0;0.0
2616;Canoas;RS;2020-03-07;;;0.0;0.0
2617;Canoas;RS;2020-03-08;;;0.0;0.0
2618;Canoas;RS;2020-03-09;;;0.0;0.0
2619;Canoas;RS;2020-03-10;;;0.0;0.0
2620;Canoas;RS;2020-03-11;;;0.0;0.0
2621;Canoas;RS;2020-03-12;;;0.0;0.0
2622;Canoas;RS;2020-03-13;;;0.0;0.0
2623;Canoas;RS;2020-03-14;;;0.0;0.0
2624;Canoas;RS;2020-03-15;;;0.0;0.0
2625;Canoas;RS;2020-03-16;;;0.0;0.0
2626;Canoas;RS;2020-03-17;;;0.0;0.0
2627;Canoas;RS;2020-03-18;;;0.0;0.0
2628;Canoas;RS;2020-03-19;;;0.0;0.0
2629;Canoas;RS;2020-03-20;;;0.0;0.0
2630;Canoas;RS;2020-03-21;2.0;;2.0;0.0
2631;Canoas;RS;2020-03-22;3.0;;3.0;0.0
2632;Canoas;RS;2020-03-23;5.0;;5.0;0.0
2633;Canoas;RS;2020-03-24;5.0;;5.0;0.0
2634;Canoas;RS;2020-03-25;6.0;;6.0;0.0
2635;Canoas;RS;2020-03-26;6.0;;6.0;0.0
2636;Canoas;RS;2020-03-27;7.0;;7.0;0.0
2637;Canoas;RS;2020-03-28;7.0;;7.0;0.0
2638;Canoas;RS;2020-03-29;8.0;;8.0;0.0
2639;Canoas;RS;2020-03-30;8.0;;8.0;0.0
2640;Capão da Canoa;RS;2020-02-20;;;0.0;0.0
2641;Capão da Canoa;RS;2020-02-21;;;0.0;0.0
2642;Capão da Canoa;RS;2020-02-22;;;0.0;0.0
2643;Capão da Canoa;RS;2020-02-23;;;0.0;0.0
2644;Capão da Canoa;RS;2020-02-24;;;0.0;0.0
2645;Capão da Canoa;RS;2020-02-25;;;0.0;0.0
2646;Capão da Canoa;RS;2020-02-26;;;0.0;0.0
2647;Capão da Canoa;RS;2020-02-27;;;0.0;0.0
2648;Capão da Canoa;RS;2020-02-28;;;0.0;0.0
2649;Capão da Canoa;RS;2020-02-29;;;0.0;0.0
2650;Capão da Canoa;RS;2020-03-01;;;0.0;0.0
2651;Capão da Canoa;RS;2020-03-02;;;0.0;0.0
2652;Capão da Canoa;RS;2020-03-03;;;0.0;0.0
2653;Capão da Canoa;RS;2020-03-04;;;0.0;0.0
2654;Capão da Canoa;RS;2020-03-05;;;0.0;0.0
2655;Capão da Canoa;RS;2020-03-06;;;0.0;0.0
2656;Capão da Canoa;RS;2020-03-07;;;0.0;0.0
2657;Capão da Canoa;RS;2020-03-08;;;0.0;0.0
2658;Capão da Canoa;RS;2020-03-09;;;0.0;0.0
2659;Capão da Canoa;RS;2020-03-10;;;0.0;0.0
2660;Capão da Canoa;RS;2020-03-11;;;0.0;0.0
2661;Capão da Canoa;RS;2020-03-12;;;0.0;0.0
2662;Capão da Canoa;RS;2020-03-13;;;0.0;0.0
2663;Capão da Canoa;RS;2020-03-14;;;0.0;0.0
2664;Capão da Canoa;RS;2020-03-15;;;0.0;0.0
2665;Capão da Canoa;RS;2020-03-16;;;0.0;0.0
2666;Capão da Canoa;RS;2020-03-17;;;0.0;0.0
2667;Capão da Canoa;RS;2020-03-18;;;0.0;0.0
2668;Capão da Canoa;RS;2020-03-19;;;0.0;0.0
2669;Capão da Canoa;RS;2020-03-20;;;0.0;0.0
2670;Capão da Canoa;RS;2020-03-21;;;0.0;0.0
2671;Capão da Canoa;RS;2020-03-22;;;0.0;0.0
2672;Capão da Canoa;RS;2020-03-23;1.0;;1.0;0.0
2673;Capão da Canoa;RS;2020-03-24;2.0;;2.0;0.0
2674;Capão da Canoa;RS;2020-03-25;2.0;;2.0;0.0
2675;Capão da Canoa;RS;2020-03-26;2.0;;2.0;0.0
2676;Capão da Canoa;RS;2020-03-27;2.0;;2.0;0.0
2677;Capão da Canoa;RS;2020-03-28;2.0;;2.0;0.0
2678;Capão da Canoa;RS;2020-03-29;2.0;;2.0;0.0
2679;Capão da Canoa;RS;2020-03-30;2.0;;2.0;0.0
2680;Carapicuíba;SP;2020-02-20;;;0.0;0.0
2681;Carapicuíba;SP;2020-02-21;;;0.0;0.0
2682;Carapicuíba;SP;2020-02-22;;;0.0;0.0
2683;Carapicuíba;SP;2020-02-23;;;0.0;0.0
2684;Carapicuíba;SP;2020-02-24;;;0.0;0.0
2685;Carapicuíba;SP;2020-02-25;;;0.0;0.0
2686;Carapicuíba;SP;2020-02-26;;;0.0;0.0
2687;Carapicuíba;SP;2020-02-27;;;0.0;0.0
2688;Carapicuíba;SP;2020-02-28;;;0.0;0.0
2689;Carapicuíba;SP;2020-02-29;;;0.0;0.0
2690;Carapicuíba;SP;2020-03-01;;;0.0;0.0
2691;Carapicuíba;SP;2020-03-02;;;0.0;0.0
2692;Carapicuíba;SP;2020-03-03;;;0.0;0.0
2693;Carapicuíba;SP;2020-03-04;;;0.0;0.0
2694;Carapicuíba;SP;2020-03-05;;;0.0;0.0
2695;Carapicuíba;SP;2020-03-06;;;0.0;0.0
2696;Carapicuíba;SP;2020-03-07;;;0.0;0.0
2697;Carapicuíba;SP;2020-03-08;;;0.0;0.0
2698;Carapicuíba;SP;2020-03-09;;;0.0;0.0
2699;Carapicuíba;SP;2020-03-10;;;0.0;0.0
2700;Carapicuíba;SP;2020-03-11;;;0.0;0.0
2701;Carapicuíba;SP;2020-03-12;;;0.0;0.0
2702;Carapicuíba;SP;2020-03-13;;;0.0;0.0
2703;Carapicuíba;SP;2020-03-14;;;0.0;0.0
2704;Carapicuíba;SP;2020-03-15;;;0.0;0.0
2705;Carapicuíba;SP;2020-03-16;1.0;;1.0;0.0
2706;Carapicuíba;SP;2020-03-17;1.0;;1.0;0.0
2707;Carapicuíba;SP;2020-03-18;;;1.0;0.0
2708;Carapicuíba;SP;2020-03-19;2.0;;2.0;0.0
2709;Carapicuíba;SP;2020-03-20;2.0;;2.0;0.0
2710;Carapicuíba;SP;2020-03-21;2.0;;2.0;0.0
2711;Carapicuíba;SP;2020-03-22;2.0;;2.0;0.0
2712;Carapicuíba;SP;2020-03-23;2.0;;2.0;0.0
2713;Carapicuíba;SP;2020-03-24;2.0;;2.0;0.0
2714;Carapicuíba;SP;2020-03-25;2.0;;2.0;0.0
2715;Carapicuíba;SP;2020-03-26;2.0;;2.0;0.0
2716;Carapicuíba;SP;2020-03-27;2.0;;2.0;0.0
2717;Carapicuíba;SP;2020-03-28;2.0;;2.0;0.0
2718;Carapicuíba;SP;2020-03-29;2.0;;2.0;0.0
2719;Carapicuíba;SP;2020-03-30;3.0;;3.0;0.0
2720;Cariacica;ES;2020-02-20;;;0.0;0.0
2721;Cariacica;ES;2020-02-21;;;0.0;0.0
2722;Cariacica;ES;2020-02-22;;;0.0;0.0
2723;Cariacica;ES;2020-02-23;;;0.0;0.0
2724;Cariacica;ES;2020-02-24;;;0.0;0.0
2725;Cariacica;ES;2020-02-25;;;0.0;0.0
2726;Cariacica;ES;2020-02-26;;;0.0;0.0
2727;Cariacica;ES;2020-02-27;;;0.0;0.0
2728;Cariacica;ES;2020-02-28;;;0.0;0.0
2729;Cariacica;ES;2020-02-29;;;0.0;0.0
2730;Cariacica;ES;2020-03-01;;;0.0;0.0
2731;Cariacica;ES;2020-03-02;;;0.0;0.0
2732;Cariacica;ES;2020-03-03;;;0.0;0.0
2733;Cariacica;ES;2020-03-04;;;0.0;0.0
2734;Cariacica;ES;2020-03-05;;;0.0;0.0
2735;Cariacica;ES;2020-03-06;;;0.0;0.0
2736;Cariacica;ES;2020-03-07;;;0.0;0.0
2737;Cariacica;ES;2020-03-08;;;0.0;0.0
2738;Cariacica;ES;2020-03-09;;;0.0;0.0
2739;Cariacica;ES;2020-03-10;;;0.0;0.0
2740;Cariacica;ES;2020-03-11;;;0.0;0.0
2741;Cariacica;ES;2020-03-12;;;0.0;0.0
2742;Cariacica;ES;2020-03-13;;;0.0;0.0
2743;Cariacica;ES;2020-03-14;;;0.0;0.0
2744;Cariacica;ES;2020-03-15;;;0.0;0.0
2745;Cariacica;ES;2020-03-16;;;0.0;0.0
2746;Cariacica;ES;2020-03-17;;;0.0;0.0
2747;Cariacica;ES;2020-03-18;;;0.0;0.0
2748;Cariacica;ES;2020-03-19;;;0.0;0.0
2749;Cariacica;ES;2020-03-20;1.0;;1.0;0.0
2750;Cariacica;ES;2020-03-21;1.0;;1.0;0.0
2751;Cariacica;ES;2020-03-22;1.0;;1.0;0.0
2752;Cariacica;ES;2020-03-23;1.0;;1.0;0.0
2753;Cariacica;ES;2020-03-24;1.0;;1.0;0.0
2754;Cariacica;ES;2020-03-25;1.0;;1.0;0.0
2755;Cariacica;ES;2020-03-26;1.0;;1.0;0.0
2756;Cariacica;ES;2020-03-27;1.0;;1.0;0.0
2757;Cariacica;ES;2020-03-28;1.0;;1.0;0.0
2758;Cariacica;ES;2020-03-29;2.0;;2.0;0.0
2759;Cariacica;ES;2020-03-30;3.0;;3.0;0.0
2760;Carlos Barbosa;RS;2020-02-20;;;0.0;0.0
2761;Carlos Barbosa;RS;2020-02-21;;;0.0;0.0
2762;Carlos Barbosa;RS;2020-02-22;;;0.0;0.0
2763;Carlos Barbosa;RS;2020-02-23;;;0.0;0.0
2764;Carlos Barbosa;RS;2020-02-24;;;0.0;0.0
2765;Carlos Barbosa;RS;2020-02-25;;;0.0;0.0
2766;Carlos Barbosa;RS;2020-02-26;;;0.0;0.0
2767;Carlos Barbosa;RS;2020-02-27;;;0.0;0.0
2768;Carlos Barbosa;RS;2020-02-28;;;0.0;0.0
2769;Carlos Barbosa;RS;2020-02-29;;;0.0;0.0
2770;Carlos Barbosa;RS;2020-03-01;;;0.0;0.0
2771;Carlos Barbosa;RS;2020-03-02;;;0.0;0.0
2772;Carlos Barbosa;RS;2020-03-03;;;0.0;0.0
2773;Carlos Barbosa;RS;2020-03-04;;;0.0;0.0
2774;Carlos Barbosa;RS;2020-03-05;;;0.0;0.0
2775;Carlos Barbosa;RS;2020-03-06;;;0.0;0.0
2776;Carlos Barbosa;RS;2020-03-07;;;0.0;0.0
2777;Carlos Barbosa;RS;2020-03-08;;;0.0;0.0
2778;Carlos Barbosa;RS;2020-03-09;;;0.0;0.0
2779;Carlos Barbosa;RS;2020-03-10;;;0.0;0.0
2780;Carlos Barbosa;RS;2020-03-11;;;0.0;0.0
2781;Carlos Barbosa;RS;2020-03-12;;;0.0;0.0
2782;Carlos Barbosa;RS;2020-03-13;;;0.0;0.0
2783;Carlos Barbosa;RS;2020-03-14;;;0.0;0.0
2784;Carlos Barbosa;RS;2020-03-15;;;0.0;0.0
2785;Carlos Barbosa;RS;2020-03-16;;;0.0;0.0
2786;Carlos Barbosa;RS;2020-03-17;;;0.0;0.0
2787;Carlos Barbosa;RS;2020-03-18;;;0.0;0.0
2788;Carlos Barbosa;RS;2020-03-19;;;0.0;0.0
2789;Carlos Barbosa;RS;2020-03-20;;;0.0;0.0
2790;Carlos Barbosa;RS;2020-03-21;1.0;;1.0;0.0
2791;Carlos Barbosa;RS;2020-03-22;1.0;;1.0;0.0
2792;Carlos Barbosa;RS;2020-03-23;1.0;;1.0;0.0
2793;Carlos Barbosa;RS;2020-03-24;1.0;;1.0;0.0
2794;Carlos Barbosa;RS;2020-03-25;1.0;;1.0;0.0
2795;Carlos Barbosa;RS;2020-03-26;1.0;;1.0;0.0
2796;Carlos Barbosa;RS;2020-03-27;1.0;;1.0;0.0
2797;Carlos Barbosa;RS;2020-03-28;1.0;;1.0;0.0
2798;Carlos Barbosa;RS;2020-03-29;1.0;;1.0;0.0
2799;Carlos Barbosa;RS;2020-03-30;1.0;;1.0;0.0
2800;Carmo do Cajuru;MG;2020-02-20;;;0.0;0.0
2801;Carmo do Cajuru;MG;2020-02-21;;;0.0;0.0
2802;Carmo do Cajuru;MG;2020-02-22;;;0.0;0.0
2803;Carmo do Cajuru;MG;2020-02-23;;;0.0;0.0
2804;Carmo do Cajuru;MG;2020-02-24;;;0.0;0.0
2805;Carmo do Cajuru;MG;2020-02-25;;;0.0;0.0
2806;Carmo do Cajuru;MG;2020-02-26;;;0.0;0.0
2807;Carmo do Cajuru;MG;2020-02-27;;;0.0;0.0
2808;Carmo do Cajuru;MG;2020-02-28;;;0.0;0.0
2809;Carmo do Cajuru;MG;2020-02-29;;;0.0;0.0
2810;Carmo do Cajuru;MG;2020-03-01;;;0.0;0.0
2811;Carmo do Cajuru;MG;2020-03-02;;;0.0;0.0
2812;Carmo do Cajuru;MG;2020-03-03;;;0.0;0.0
2813;Carmo do Cajuru;MG;2020-03-04;;;0.0;0.0
2814;Carmo do Cajuru;MG;2020-03-05;;;0.0;0.0
2815;Carmo do Cajuru;MG;2020-03-06;;;0.0;0.0
2816;Carmo do Cajuru;MG;2020-03-07;;;0.0;0.0
2817;Carmo do Cajuru;MG;2020-03-08;;;0.0;0.0
2818;Carmo do Cajuru;MG;2020-03-09;;;0.0;0.0
2819;Carmo do Cajuru;MG;2020-03-10;;;0.0;0.0
2820;Carmo do Cajuru;MG;2020-03-11;;;0.0;0.0
2821;Carmo do Cajuru;MG;2020-03-12;;;0.0;0.0
2822;Carmo do Cajuru;MG;2020-03-13;;;0.0;0.0
2823;Carmo do Cajuru;MG;2020-03-14;;;0.0;0.0
2824;Carmo do Cajuru;MG;2020-03-15;;;0.0;0.0
2825;Carmo do Cajuru;MG;2020-03-16;;;0.0;0.0
2826;Carmo do Cajuru;MG;2020-03-17;;;0.0;0.0
2827;Carmo do Cajuru;MG;2020-03-18;;;0.0;0.0
2828;Carmo do Cajuru;MG;2020-03-19;;;0.0;0.0
2829;Carmo do Cajuru;MG;2020-03-20;;;0.0;0.0
2830;Carmo do Cajuru;MG;2020-03-21;;;0.0;0.0
2831;Carmo do Cajuru;MG;2020-03-22;;;0.0;0.0
2832;Carmo do Cajuru;MG;2020-03-23;;;0.0;0.0
2833;Carmo do Cajuru;MG;2020-03-24;;;0.0;0.0
2834;Carmo do Cajuru;MG;2020-03-25;;;0.0;0.0
2835;Carmo do Cajuru;MG;2020-03-26;;;0.0;0.0
2836;Carmo do Cajuru;MG;2020-03-27;;;0.0;0.0
2837;Carmo do Cajuru;MG;2020-03-28;;;0.0;0.0
2838;Carmo do Cajuru;MG;2020-03-29;;;0.0;0.0
2839;Carmo do Cajuru;MG;2020-03-30;1.0;;1.0;0.0
2840;Carnaubais;RN;2020-02-20;;;0.0;0.0
2841;Carnaubais;RN;2020-02-21;;;0.0;0.0
2842;Carnaubais;RN;2020-02-22;;;0.0;0.0
2843;Carnaubais;RN;2020-02-23;;;0.0;0.0
2844;Carnaubais;RN;2020-02-24;;;0.0;0.0
2845;Carnaubais;RN;2020-02-25;;;0.0;0.0
2846;Carnaubais;RN;2020-02-26;;;0.0;0.0
2847;Carnaubais;RN;2020-02-27;;;0.0;0.0
2848;Carnaubais;RN;2020-02-28;;;0.0;0.0
2849;Carnaubais;RN;2020-02-29;;;0.0;0.0
2850;Carnaubais;RN;2020-03-01;;;0.0;0.0
2851;Carnaubais;RN;2020-03-02;;;0.0;0.0
2852;Carnaubais;RN;2020-03-03;;;0.0;0.0
2853;Carnaubais;RN;2020-03-04;;;0.0;0.0
2854;Carnaubais;RN;2020-03-05;;;0.0;0.0
2855;Carnaubais;RN;2020-03-06;;;0.0;0.0
2856;Carnaubais;RN;2020-03-07;;;0.0;0.0
2857;Carnaubais;RN;2020-03-08;;;0.0;0.0
2858;Carnaubais;RN;2020-03-09;;;0.0;0.0
2859;Carnaubais;RN;2020-03-10;;;0.0;0.0
2860;Carnaubais;RN;2020-03-11;;;0.0;0.0
2861;Carnaubais;RN;2020-03-12;;;0.0;0.0
2862;Carnaubais;RN;2020-03-13;;;0.0;0.0
2863;Carnaubais;RN;2020-03-14;;;0.0;0.0
2864;Carnaubais;RN;2020-03-15;;;0.0;0.0
2865;Carnaubais;RN;2020-03-16;;;0.0;0.0
2866;Carnaubais;RN;2020-03-17;;;0.0;0.0
2867;Carnaubais;RN;2020-03-18;;;0.0;0.0
2868;Carnaubais;RN;2020-03-19;;;0.0;0.0
2869;Carnaubais;RN;2020-03-20;;;0.0;0.0
2870;Carnaubais;RN;2020-03-21;;;0.0;0.0
2871;Carnaubais;RN;2020-03-22;;;0.0;0.0
2872;Carnaubais;RN;2020-03-23;;;0.0;0.0
2873;Carnaubais;RN;2020-03-24;;;0.0;0.0
2874;Carnaubais;RN;2020-03-25;;;0.0;0.0
2875;Carnaubais;RN;2020-03-26;;;0.0;0.0
2876;Carnaubais;RN;2020-03-27;;;0.0;0.0
2877;Carnaubais;RN;2020-03-28;;;0.0;0.0
2878;Carnaubais;RN;2020-03-29;;;0.0;0.0
2879;Carnaubais;RN;2020-03-30;1.0;;1.0;0.0
2880;Carno do Cajuru;MG;2020-02-20;;;0.0;0.0
2881;Carno do Cajuru;MG;2020-02-21;;;0.0;0.0
2882;Carno do Cajuru;MG;2020-02-22;;;0.0;0.0
2883;Carno do Cajuru;MG;2020-02-23;;;0.0;0.0
2884;Carno do Cajuru;MG;2020-02-24;;;0.0;0.0
2885;Carno do Cajuru;MG;2020-02-25;;;0.0;0.0
2886;Carno do Cajuru;MG;2020-02-26;;;0.0;0.0
2887;Carno do Cajuru;MG;2020-02-27;;;0.0;0.0
2888;Carno do Cajuru;MG;2020-02-28;;;0.0;0.0
2889;Carno do Cajuru;MG;2020-02-29;;;0.0;0.0
2890;Carno do Cajuru;MG;2020-03-01;;;0.0;0.0
2891;Carno do Cajuru;MG;2020-03-02;;;0.0;0.0
2892;Carno do Cajuru;MG;2020-03-03;;;0.0;0.0
2893;Carno do Cajuru;MG;2020-03-04;;;0.0;0.0
2894;Carno do Cajuru;MG;2020-03-05;;;0.0;0.0
2895;Carno do Cajuru;MG;2020-03-06;;;0.0;0.0
2896;Carno do Cajuru;MG;2020-03-07;;;0.0;0.0
2897;Carno do Cajuru;MG;2020-03-08;;;0.0;0.0
2898;Carno do Cajuru;MG;2020-03-09;;;0.0;0.0
2899;Carno do Cajuru;MG;2020-03-10;;;0.0;0.0
2900;Carno do Cajuru;MG;2020-03-11;;;0.0;0.0
2901;Carno do Cajuru;MG;2020-03-12;;;0.0;0.0
2902;Carno do Cajuru;MG;2020-03-13;;;0.0;0.0
2903;Carno do Cajuru;MG;2020-03-14;;;0.0;0.0
2904;Carno do Cajuru;MG;2020-03-15;;;0.0;0.0
2905;Carno do Cajuru;MG;2020-03-16;;;0.0;0.0
2906;Carno do Cajuru;MG;2020-03-17;;;0.0;0.0
2907;Carno do Cajuru;MG;2020-03-18;;;0.0;0.0
2908;Carno do Cajuru;MG;2020-03-19;;;0.0;0.0
2909;Carno do Cajuru;MG;2020-03-20;;;0.0;0.0
2910;Carno do Cajuru;MG;2020-03-21;;;0.0;0.0
2911;Carno do Cajuru;MG;2020-03-22;;;0.0;0.0
2912;Carno do Cajuru;MG;2020-03-23;;;0.0;0.0
2913;Carno do Cajuru;MG;2020-03-24;;;0.0;0.0
2914;Carno do Cajuru;MG;2020-03-25;;;0.0;0.0
2915;Carno do Cajuru;MG;2020-03-26;;;0.0;0.0
2916;Carno do Cajuru;MG;2020-03-27;;;0.0;0.0
2917;Carno do Cajuru;MG;2020-03-28;1.0;;1.0;0.0
2918;Carno do Cajuru;MG;2020-03-29;1.0;;1.0;0.0
2919;Carno do Cajuru;MG;2020-03-30;;;1.0;0.0
2920;Caruaru;PE;2020-02-20;;;0.0;0.0
2921;Caruaru;PE;2020-02-21;;;0.0;0.0
2922;Caruaru;PE;2020-02-22;;;0.0;0.0
2923;Caruaru;PE;2020-02-23;;;0.0;0.0
2924;Caruaru;PE;2020-02-24;;;0.0;0.0
2925;Caruaru;PE;2020-02-25;;;0.0;0.0
2926;Caruaru;PE;2020-02-26;;;0.0;0.0
2927;Caruaru;PE;2020-02-27;;;0.0;0.0
2928;Caruaru;PE;2020-02-28;;;0.0;0.0
2929;Caruaru;PE;2020-02-29;;;0.0;0.0
2930;Caruaru;PE;2020-03-01;;;0.0;0.0
2931;Caruaru;PE;2020-03-02;;;0.0;0.0
2932;Caruaru;PE;2020-03-03;;;0.0;0.0
2933;Caruaru;PE;2020-03-04;;;0.0;0.0
2934;Caruaru;PE;2020-03-05;;;0.0;0.0
2935;Caruaru;PE;2020-03-06;;;0.0;0.0
2936;Caruaru;PE;2020-03-07;;;0.0;0.0
2937;Caruaru;PE;2020-03-08;;;0.0;0.0
2938;Caruaru;PE;2020-03-09;;;0.0;0.0
2939;Caruaru;PE;2020-03-10;;;0.0;0.0
2940;Caruaru;PE;2020-03-11;;;0.0;0.0
2941;Caruaru;PE;2020-03-12;;;0.0;0.0
2942;Caruaru;PE;2020-03-13;;;0.0;0.0
2943;Caruaru;PE;2020-03-14;;;0.0;0.0
2944;Caruaru;PE;2020-03-15;;;0.0;0.0
2945;Caruaru;PE;2020-03-16;;;0.0;0.0
2946;Caruaru;PE;2020-03-17;;;0.0;0.0
2947;Caruaru;PE;2020-03-18;;;0.0;0.0
2948;Caruaru;PE;2020-03-19;;;0.0;0.0
2949;Caruaru;PE;2020-03-20;;;0.0;0.0
2950;Caruaru;PE;2020-03-21;;;0.0;0.0
2951;Caruaru;PE;2020-03-22;;;0.0;0.0
2952;Caruaru;PE;2020-03-23;1.0;;1.0;0.0
2953;Caruaru;PE;2020-03-24;1.0;;1.0;0.0
2954;Caruaru;PE;2020-03-25;1.0;;1.0;0.0
2955;Caruaru;PE;2020-03-26;1.0;;1.0;0.0
2956;Caruaru;PE;2020-03-27;1.0;;1.0;0.0
2957;Caruaru;PE;2020-03-28;1.0;;1.0;0.0
2958;Caruaru;PE;2020-03-29;1.0;;1.0;0.0
2959;Caruaru;PE;2020-03-30;1.0;;1.0;0.0
2960;Cascavel;PR;2020-02-20;;;0.0;0.0
2961;Cascavel;PR;2020-02-21;;;0.0;0.0
2962;Cascavel;PR;2020-02-22;;;0.0;0.0
2963;Cascavel;PR;2020-02-23;;;0.0;0.0
2964;Cascavel;PR;2020-02-24;;;0.0;0.0
2965;Cascavel;PR;2020-02-25;;;0.0;0.0
2966;Cascavel;PR;2020-02-26;;;0.0;0.0
2967;Cascavel;PR;2020-02-27;;;0.0;0.0
2968;Cascavel;PR;2020-02-28;;;0.0;0.0
2969;Cascavel;PR;2020-02-29;;;0.0;0.0
2970;Cascavel;PR;2020-03-01;;;0.0;0.0
2971;Cascavel;PR;2020-03-02;;;0.0;0.0
2972;Cascavel;PR;2020-03-03;;;0.0;0.0
2973;Cascavel;PR;2020-03-04;;;0.0;0.0
2974;Cascavel;PR;2020-03-05;;;0.0;0.0
2975;Cascavel;PR;2020-03-06;;;0.0;0.0
2976;Cascavel;PR;2020-03-07;;;0.0;0.0
2977;Cascavel;PR;2020-03-08;;;0.0;0.0
2978;Cascavel;PR;2020-03-09;;;0.0;0.0
2979;Cascavel;PR;2020-03-10;;;0.0;0.0
2980;Cascavel;PR;2020-03-11;;;0.0;0.0
2981;Cascavel;PR;2020-03-12;;;0.0;0.0
2982;Cascavel;PR;2020-03-13;;;0.0;0.0
2983;Cascavel;PR;2020-03-14;;;0.0;0.0
2984;Cascavel;PR;2020-03-15;;;0.0;0.0
2985;Cascavel;PR;2020-03-16;;;0.0;0.0
2986;Cascavel;PR;2020-03-17;;;0.0;0.0
2987;Cascavel;PR;2020-03-18;;;0.0;0.0
2988;Cascavel;PR;2020-03-19;;;0.0;0.0
2989;Cascavel;PR;2020-03-20;;;0.0;0.0
2990;Cascavel;PR;2020-03-21;;;0.0;0.0
2991;Cascavel;PR;2020-03-22;;;0.0;0.0
2992;Cascavel;PR;2020-03-23;1.0;;1.0;0.0
2993;Cascavel;PR;2020-03-24;2.0;;2.0;0.0
2994;Cascavel;PR;2020-03-25;2.0;;2.0;0.0
2995;Cascavel;PR;2020-03-26;2.0;;2.0;0.0
2996;Cascavel;PR;2020-03-27;5.0;;5.0;0.0
2997;Cascavel;PR;2020-03-28;7.0;;7.0;0.0
2998;Cascavel;PR;2020-03-29;8.0;;8.0;0.0
2999;Cascavel;PR;2020-03-30;8.0;1.0;8.0;1.0
3000;Castanhal;PA;2020-02-20;;;0.0;0.0
3001;Castanhal;PA;2020-02-21;;;0.0;0.0
3002;Castanhal;PA;2020-02-22;;;0.0;0.0
3003;Castanhal;PA;2020-02-23;;;0.0;0.0
3004;Castanhal;PA;2020-02-24;;;0.0;0.0
3005;Castanhal;PA;2020-02-25;;;0.0;0.0
3006;Castanhal;PA;2020-02-26;;;0.0;0.0
3007;Castanhal;PA;2020-02-27;;;0.0;0.0
3008;Castanhal;PA;2020-02-28;;;0.0;0.0
3009;Castanhal;PA;2020-02-29;;;0.0;0.0
3010;Castanhal;PA;2020-03-01;;;0.0;0.0
3011;Castanhal;PA;2020-03-02;;;0.0;0.0
3012;Castanhal;PA;2020-03-03;;;0.0;0.0
3013;Castanhal;PA;2020-03-04;;;0.0;0.0
3014;Castanhal;PA;2020-03-05;;;0.0;0.0
3015;Castanhal;PA;2020-03-06;;;0.0;0.0
3016;Castanhal;PA;2020-03-07;;;0.0;0.0
3017;Castanhal;PA;2020-03-08;;;0.0;0.0
3018;Castanhal;PA;2020-03-09;;;0.0;0.0
3019;Castanhal;PA;2020-03-10;;;0.0;0.0
3020;Castanhal;PA;2020-03-11;;;0.0;0.0
3021;Castanhal;PA;2020-03-12;;;0.0;0.0
3022;Castanhal;PA;2020-03-13;;;0.0;0.0
3023;Castanhal;PA;2020-03-14;;;0.0;0.0
3024;Castanhal;PA;2020-03-15;;;0.0;0.0
3025;Castanhal;PA;2020-03-16;;;0.0;0.0
3026;Castanhal;PA;2020-03-17;;;0.0;0.0
3027;Castanhal;PA;2020-03-18;;;0.0;0.0
3028;Castanhal;PA;2020-03-19;;;0.0;0.0
3029;Castanhal;PA;2020-03-20;;;0.0;0.0
3030;Castanhal;PA;2020-03-21;;;0.0;0.0
3031;Castanhal;PA;2020-03-22;;;0.0;0.0
3032;Castanhal;PA;2020-03-23;;;0.0;0.0
3033;Castanhal;PA;2020-03-24;;;0.0;0.0
3034;Castanhal;PA;2020-03-25;;;0.0;0.0
3035;Castanhal;PA;2020-03-26;1.0;;1.0;0.0
3036;Castanhal;PA;2020-03-27;1.0;;1.0;0.0
3037;Castanhal;PA;2020-03-28;1.0;;1.0;0.0
3038;Castanhal;PA;2020-03-29;1.0;;1.0;0.0
3039;Castanhal;PA;2020-03-30;1.0;;1.0;0.0
3040;Castelo;ES;2020-02-20;;;0.0;0.0
3041;Castelo;ES;2020-02-21;;;0.0;0.0
3042;Castelo;ES;2020-02-22;;;0.0;0.0
3043;Castelo;ES;2020-02-23;;;0.0;0.0
3044;Castelo;ES;2020-02-24;;;0.0;0.0
3045;Castelo;ES;2020-02-25;;;0.0;0.0
3046;Castelo;ES;2020-02-26;;;0.0;0.0
3047;Castelo;ES;2020-02-27;;;0.0;0.0
3048;Castelo;ES;2020-02-28;;;0.0;0.0
3049;Castelo;ES;2020-02-29;;;0.0;0.0
3050;Castelo;ES;2020-03-01;;;0.0;0.0
3051;Castelo;ES;2020-03-02;;;0.0;0.0
3052;Castelo;ES;2020-03-03;;;0.0;0.0
3053;Castelo;ES;2020-03-04;;;0.0;0.0
3054;Castelo;ES;2020-03-05;;;0.0;0.0
3055;Castelo;ES;2020-03-06;;;0.0;0.0
3056;Castelo;ES;2020-03-07;;;0.0;0.0
3057;Castelo;ES;2020-03-08;;;0.0;0.0
3058;Castelo;ES;2020-03-09;;;0.0;0.0
3059;Castelo;ES;2020-03-10;;;0.0;0.0
