;municipio;uf;date;casos confirmados;mortes;casss_interpolados;mortes_interpoladas
13015;Tatuí;SP;2020-03-06;;;0.0;0.0
13016;Tatuí;SP;2020-03-07;;;0.0;0.0
13017;Tatuí;SP;2020-03-08;;;0.0;0.0
13018;Tatuí;SP;2020-03-09;;;0.0;0.0
13019;Tatuí;SP;2020-03-10;;;0.0;0.0
13020;Tatuí;SP;2020-03-11;;;0.0;0.0
13021;Tatuí;SP;2020-03-12;;;0.0;0.0
13022;Tatuí;SP;2020-03-13;;;0.0;0.0
13023;Tatuí;SP;2020-03-14;;;0.0;0.0
13024;Tatuí;SP;2020-03-15;;;0.0;0.0
13025;Tatuí;SP;2020-03-16;;;0.0;0.0
13026;Tatuí;SP;2020-03-17;;;0.0;0.0
13027;Tatuí;SP;2020-03-18;;;0.0;0.0
13028;Tatuí;SP;2020-03-19;;;0.0;0.0
13029;Tatuí;SP;2020-03-20;;;0.0;0.0
13030;Tatuí;SP;2020-03-21;;;0.0;0.0
13031;Tatuí;SP;2020-03-22;;;0.0;0.0
13032;Tatuí;SP;2020-03-23;;;0.0;0.0
13033;Tatuí;SP;2020-03-24;;;0.0;0.0
13034;Tatuí;SP;2020-03-25;;;0.0;0.0
13035;Tatuí;SP;2020-03-26;1.0;;1.0;0.0
13036;Tatuí;SP;2020-03-27;1.0;;1.0;0.0
13037;Tatuí;SP;2020-03-28;1.0;;1.0;0.0
13038;Tatuí;SP;2020-03-29;1.0;;1.0;0.0
13039;Tatuí;SP;2020-03-30;1.0;0.0;1.0;0.0
13040;Taubaté;SP;2020-02-20;;;0.0;0.0
13041;Taubaté;SP;2020-02-21;;;0.0;0.0
13042;Taubaté;SP;2020-02-22;;;0.0;0.0
13043;Taubaté;SP;2020-02-23;;;0.0;0.0
13044;Taubaté;SP;2020-02-24;;;0.0;0.0
13045;Taubaté;SP;2020-02-25;;;0.0;0.0
13046;Taubaté;SP;2020-02-26;;;0.0;0.0
13047;Taubaté;SP;2020-02-27;;;0.0;0.0
13048;Taubaté;SP;2020-02-28;;;0.0;0.0
13049;Taubaté;SP;2020-02-29;;;0.0;0.0
13050;Taubaté;SP;2020-03-01;;;0.0;0.0
13051;Taubaté;SP;2020-03-02;;;0.0;0.0
13052;Taubaté;SP;2020-03-03;;;0.0;0.0
13053;Taubaté;SP;2020-03-04;;;0.0;0.0
13054;Taubaté;SP;2020-03-05;;;0.0;0.0
13055;Taubaté;SP;2020-03-06;;;0.0;0.0
13056;Taubaté;SP;2020-03-07;;;0.0;0.0
13057;Taubaté;SP;2020-03-08;;;0.0;0.0
13058;Taubaté;SP;2020-03-09;;;0.0;0.0
13059;Taubaté;SP;2020-03-10;;;0.0;0.0
13060;Taubaté;SP;2020-03-11;;;0.0;0.0
13061;Taubaté;SP;2020-03-12;;;0.0;0.0
13062;Taubaté;SP;2020-03-13;;;0.0;0.0
13063;Taubaté;SP;2020-03-14;;;0.0;0.0
13064;Taubaté;SP;2020-03-15;;;0.0;0.0
13065;Taubaté;SP;2020-03-16;;;0.0;0.0
13066;Taubaté;SP;2020-03-17;;;0.0;0.0
13067;Taubaté;SP;2020-03-18;;;0.0;0.0
13068;Taubaté;SP;2020-03-19;1.0;;1.0;0.0
13069;Taubaté;SP;2020-03-20;1.0;;1.0;0.0
13070;Taubaté;SP;2020-03-21;1.0;;1.0;0.0
13071;Taubaté;SP;2020-03-22;1.0;;1.0;0.0
13072;Taubaté;SP;2020-03-23;1.0;;1.0;0.0
13073;Taubaté;SP;2020-03-24;1.0;;1.0;0.0
13074;Taubaté;SP;2020-03-25;1.0;;1.0;0.0
13075;Taubaté;SP;2020-03-26;1.0;;1.0;0.0
13076;Taubaté;SP;2020-03-27;1.0;;1.0;0.0
13077;Taubaté;SP;2020-03-28;1.0;;1.0;0.0
13078;Taubaté;SP;2020-03-29;1.0;;1.0;0.0
13079;Taubaté;SP;2020-03-30;1.0;0.0;1.0;0.0
13080;Teixeira de Freitas;BA;2020-02-20;;;0.0;0.0
13081;Teixeira de Freitas;BA;2020-02-21;;;0.0;0.0
13082;Teixeira de Freitas;BA;2020-02-22;;;0.0;0.0
13083;Teixeira de Freitas;BA;2020-02-23;;;0.0;0.0
13084;Teixeira de Freitas;BA;2020-02-24;;;0.0;0.0
13085;Teixeira de Freitas;BA;2020-02-25;;;0.0;0.0
13086;Teixeira de Freitas;BA;2020-02-26;;;0.0;0.0
13087;Teixeira de Freitas;BA;2020-02-27;;;0.0;0.0
13088;Teixeira de Freitas;BA;2020-02-28;;;0.0;0.0
13089;Teixeira de Freitas;BA;2020-02-29;;;0.0;0.0
13090;Teixeira de Freitas;BA;2020-03-01;;;0.0;0.0
13091;Teixeira de Freitas;BA;2020-03-02;;;0.0;0.0
13092;Teixeira de Freitas;BA;2020-03-03;;;0.0;0.0
13093;Teixeira de Freitas;BA;2020-03-04;;;0.0;0.0
13094;Teixeira de Freitas;BA;2020-03-05;;;0.0;0.0
13095;Teixeira de Freitas;BA;2020-03-06;;;0.0;0.0
13096;Teixeira de Freitas;BA;2020-03-07;;;0.0;0.0
13097;Teixeira de Freitas;BA;2020-03-08;;;0.0;0.0
13098;Teixeira de Freitas;BA;2020-03-09;;;0.0;0.0
13099;Teixeira de Freitas;BA;2020-03-10;;;0.0;0.0
13100;Teixeira de Freitas;BA;2020-03-11;;;0.0;0.0
13101;Teixeira de Freitas;BA;2020-03-12;;;0.0;0.0
13102;Teixeira de Freitas;BA;2020-03-13;;;0.0;0.0
13103;Teixeira de Freitas;BA;2020-03-14;;;0.0;0.0
13104;Teixeira de Freitas;BA;2020-03-15;;;0.0;0.0
13105;Teixeira de Freitas;BA;2020-03-16;;;0.0;0.0
13106;Teixeira de Freitas;BA;2020-03-17;;;0.0;0.0
13107;Teixeira de Freitas;BA;2020-03-18;;;0.0;0.0
13108;Teixeira de Freitas;BA;2020-03-19;;;0.0;0.0
13109;Teixeira de Freitas;BA;2020-03-20;;;0.0;0.0
13110;Teixeira de Freitas;BA;2020-03-21;;;0.0;0.0
13111;Teixeira de Freitas;BA;2020-03-22;;;0.0;0.0
13112;Teixeira de Freitas;BA;2020-03-23;;;0.0;0.0
13113;Teixeira de Freitas;BA;2020-03-24;1.0;;1.0;0.0
13114;Teixeira de Freitas;BA;2020-03-25;1.0;;1.0;0.0
13115;Teixeira de Freitas;BA;2020-03-26;1.0;;1.0;0.0
13116;Teixeira de Freitas;BA;2020-03-27;1.0;;1.0;0.0
13117;Teixeira de Freitas;BA;2020-03-28;1.0;;1.0;0.0
13118;Teixeira de Freitas;BA;2020-03-29;1.0;;1.0;0.0
13119;Teixeira de Freitas;BA;2020-03-30;;;1.0;0.0
13120;Telêmaco Borba;PR;2020-02-20;;;0.0;0.0
13121;Telêmaco Borba;PR;2020-02-21;;;0.0;0.0
13122;Telêmaco Borba;PR;2020-02-22;;;0.0;0.0
13123;Telêmaco Borba;PR;2020-02-23;;;0.0;0.0
13124;Telêmaco Borba;PR;2020-02-24;;;0.0;0.0
13125;Telêmaco Borba;PR;2020-02-25;;;0.0;0.0
13126;Telêmaco Borba;PR;2020-02-26;;;0.0;0.0
13127;Telêmaco Borba;PR;2020-02-27;;;0.0;0.0
13128;Telêmaco Borba;PR;2020-02-28;;;0.0;0.0
13129;Telêmaco Borba;PR;2020-02-29;;;0.0;0.0
13130;Telêmaco Borba;PR;2020-03-01;;;0.0;0.0
13131;Telêmaco Borba;PR;2020-03-02;;;0.0;0.0
13132;Telêmaco Borba;PR;2020-03-03;;;0.0;0.0
13133;Telêmaco Borba;PR;2020-03-04;;;0.0;0.0
13134;Telêmaco Borba;PR;2020-03-05;;;0.0;0.0
13135;Telêmaco Borba;PR;2020-03-06;;;0.0;0.0
13136;Telêmaco Borba;PR;2020-03-07;;;0.0;0.0
13137;Telêmaco Borba;PR;2020-03-08;;;0.0;0.0
13138;Telêmaco Borba;PR;2020-03-09;;;0.0;0.0
13139;Telêmaco Borba;PR;2020-03-10;;;0.0;0.0
13140;Telêmaco Borba;PR;2020-03-11;;;0.0;0.0
13141;Telêmaco Borba;PR;2020-03-12;;;0.0;0.0
13142;Telêmaco Borba;PR;2020-03-13;;;0.0;0.0
13143;Telêmaco Borba;PR;2020-03-14;;;0.0;0.0
13144;Telêmaco Borba;PR;2020-03-15;;;0.0;0.0
13145;Telêmaco Borba;PR;2020-03-16;;;0.0;0.0
13146;Telêmaco Borba;PR;2020-03-17;;;0.0;0.0
13147;Telêmaco Borba;PR;2020-03-18;;;0.0;0.0
13148;Telêmaco Borba;PR;2020-03-19;;;0.0;0.0
13149;Telêmaco Borba;PR;2020-03-20;;;0.0;0.0
13150;Telêmaco Borba;PR;2020-03-21;;;0.0;0.0
13151;Telêmaco Borba;PR;2020-03-22;;;0.0;0.0
13152;Telêmaco Borba;PR;2020-03-23;;;0.0;0.0
13153;Telêmaco Borba;PR;2020-03-24;1.0;;1.0;0.0
13154;Telêmaco Borba;PR;2020-03-25;1.0;;1.0;0.0
13155;Telêmaco Borba;PR;2020-03-26;1.0;;1.0;0.0
13156;Telêmaco Borba;PR;2020-03-27;1.0;;1.0;0.0
13157;Telêmaco Borba;PR;2020-03-28;1.0;;1.0;0.0
13158;Telêmaco Borba;PR;2020-03-29;1.0;;1.0;0.0
13159;Telêmaco Borba;PR;2020-03-30;;;1.0;0.0
13160;Teresina;PI;2020-02-20;;;0.0;0.0
13161;Teresina;PI;2020-02-21;;;0.0;0.0
13162;Teresina;PI;2020-02-22;;;0.0;0.0
13163;Teresina;PI;2020-02-23;;;0.0;0.0
13164;Teresina;PI;2020-02-24;;;0.0;0.0
13165;Teresina;PI;2020-02-25;;;0.0;0.0
13166;Teresina;PI;2020-02-26;;;0.0;0.0
13167;Teresina;PI;2020-02-27;;;0.0;0.0
13168;Teresina;PI;2020-02-28;;;0.0;0.0
13169;Teresina;PI;2020-02-29;;;0.0;0.0
13170;Teresina;PI;2020-03-01;;;0.0;0.0
13171;Teresina;PI;2020-03-02;;;0.0;0.0
13172;Teresina;PI;2020-03-03;;;0.0;0.0
13173;Teresina;PI;2020-03-04;;;0.0;0.0
13174;Teresina;PI;2020-03-05;;;0.0;0.0
13175;Teresina;PI;2020-03-06;;;0.0;0.0
13176;Teresina;PI;2020-03-07;;;0.0;0.0
13177;Teresina;PI;2020-03-08;;;0.0;0.0
13178;Teresina;PI;2020-03-09;;;0.0;0.0
13179;Teresina;PI;2020-03-10;;;0.0;0.0
13180;Teresina;PI;2020-03-11;;;0.0;0.0
13181;Teresina;PI;2020-03-12;;;0.0;0.0
13182;Teresina;PI;2020-03-13;;;0.0;0.0
13183;Teresina;PI;2020-03-14;;;0.0;0.0
13184;Teresina;PI;2020-03-15;;;0.0;0.0
13185;Teresina;PI;2020-03-16;;;0.0;0.0
13186;Teresina;PI;2020-03-17;;;0.0;0.0
13187;Teresina;PI;2020-03-18;;;0.0;0.0
13188;Teresina;PI;2020-03-19;3.0;;3.0;0.0
13189;Teresina;PI;2020-03-20;4.0;;4.0;0.0
13190;Teresina;PI;2020-03-21;4.0;;4.0;0.0
13191;Teresina;PI;2020-03-22;6.0;;6.0;0.0
13192;Teresina;PI;2020-03-23;6.0;;6.0;0.0
13193;Teresina;PI;2020-03-24;8.0;;8.0;0.0
13194;Teresina;PI;2020-03-25;8.0;;8.0;0.0
13195;Teresina;PI;2020-03-26;9.0;;9.0;0.0
13196;Teresina;PI;2020-03-27;9.0;;9.0;0.0
13197;Teresina;PI;2020-03-28;9.0;;9.0;0.0
13198;Teresina;PI;2020-03-29;14.0;;14.0;0.0
13199;Teresina;PI;2020-03-30;;;14.0;0.0
13200;Terra Rica;PR;2020-02-20;;;0.0;0.0
13201;Terra Rica;PR;2020-02-21;;;0.0;0.0
13202;Terra Rica;PR;2020-02-22;;;0.0;0.0
13203;Terra Rica;PR;2020-02-23;;;0.0;0.0
13204;Terra Rica;PR;2020-02-24;;;0.0;0.0
13205;Terra Rica;PR;2020-02-25;;;0.0;0.0
13206;Terra Rica;PR;2020-02-26;;;0.0;0.0
13207;Terra Rica;PR;2020-02-27;;;0.0;0.0
13208;Terra Rica;PR;2020-02-28;;;0.0;0.0
13209;Terra Rica;PR;2020-02-29;;;0.0;0.0
13210;Terra Rica;PR;2020-03-01;;;0.0;0.0
13211;Terra Rica;PR;2020-03-02;;;0.0;0.0
13212;Terra Rica;PR;2020-03-03;;;0.0;0.0
13213;Terra Rica;PR;2020-03-04;;;0.0;0.0
13214;Terra Rica;PR;2020-03-05;;;0.0;0.0
13215;Terra Rica;PR;2020-03-06;;;0.0;0.0
13216;Terra Rica;PR;2020-03-07;;;0.0;0.0
13217;Terra Rica;PR;2020-03-08;;;0.0;0.0
13218;Terra Rica;PR;2020-03-09;;;0.0;0.0
13219;Terra Rica;PR;2020-03-10;;;0.0;0.0
13220;Terra Rica;PR;2020-03-11;;;0.0;0.0
13221;Terra Rica;PR;2020-03-12;;;0.0;0.0
13222;Terra Rica;PR;2020-03-13;;;0.0;0.0
13223;Terra Rica;PR;2020-03-14;;;0.0;0.0
13224;Terra Rica;PR;2020-03-15;;;0.0;0.0
13225;Terra Rica;PR;2020-03-16;;;0.0;0.0
13226;Terra Rica;PR;2020-03-17;;;0.0;0.0
13227;Terra Rica;PR;2020-03-18;;;0.0;0.0
13228;Terra Rica;PR;2020-03-19;;;0.0;0.0
13229;Terra Rica;PR;2020-03-20;;;0.0;0.0
13230;Terra Rica;PR;2020-03-21;;;0.0;0.0
13231;Terra Rica;PR;2020-03-22;;;0.0;0.0
13232;Terra Rica;PR;2020-03-23;;;0.0;0.0
13233;Terra Rica;PR;2020-03-24;;;0.0;0.0
13234;Terra Rica;PR;2020-03-25;;;0.0;0.0
13235;Terra Rica;PR;2020-03-26;;;0.0;0.0
13236;Terra Rica;PR;2020-03-27;;;0.0;0.0
13237;Terra Rica;PR;2020-03-28;;;0.0;0.0
13238;Terra Rica;PR;2020-03-29;1.0;;1.0;0.0
13239;Terra Rica;PR;2020-03-30;;;1.0;0.0
13240;Tibau;RN;2020-02-20;;;0.0;0.0
13241;Tibau;RN;2020-02-21;;;0.0;0.0
13242;Tibau;RN;2020-02-22;;;0.0;0.0
13243;Tibau;RN;2020-02-23;;;0.0;0.0
13244;Tibau;RN;2020-02-24;;;0.0;0.0
13245;Tibau;RN;2020-02-25;;;0.0;0.0
13246;Tibau;RN;2020-02-26;;;0.0;0.0
13247;Tibau;RN;2020-02-27;;;0.0;0.0
13248;Tibau;RN;2020-02-28;;;0.0;0.0
13249;Tibau;RN;2020-02-29;;;0.0;0.0
13250;Tibau;RN;2020-03-01;;;0.0;0.0
13251;Tibau;RN;2020-03-02;;;0.0;0.0
13252;Tibau;RN;2020-03-03;;;0.0;0.0
13253;Tibau;RN;2020-03-04;;;0.0;0.0
13254;Tibau;RN;2020-03-05;;;0.0;0.0
13255;Tibau;RN;2020-03-06;;;0.0;0.0
13256;Tibau;RN;2020-03-07;;;0.0;0.0
13257;Tibau;RN;2020-03-08;;;0.0;0.0
13258;Tibau;RN;2020-03-09;;;0.0;0.0
13259;Tibau;RN;2020-03-10;;;0.0;0.0
13260;Tibau;RN;2020-03-11;;;0.0;0.0
13261;Tibau;RN;2020-03-12;;;0.0;0.0
13262;Tibau;RN;2020-03-13;;;0.0;0.0
13263;Tibau;RN;2020-03-14;;;0.0;0.0
13264;Tibau;RN;2020-03-15;;;0.0;0.0
13265;Tibau;RN;2020-03-16;;;0.0;0.0
13266;Tibau;RN;2020-03-17;;;0.0;0.0
13267;Tibau;RN;2020-03-18;;;0.0;0.0
13268;Tibau;RN;2020-03-19;;;0.0;0.0
13269;Tibau;RN;2020-03-20;;;0.0;0.0
13270;Tibau;RN;2020-03-21;;;0.0;0.0
13271;Tibau;RN;2020-03-22;;;0.0;0.0
13272;Tibau;RN;2020-03-23;;;0.0;0.0
13273;Tibau;RN;2020-03-24;;;0.0;0.0
13274;Tibau;RN;2020-03-25;;;0.0;0.0
13275;Tibau;RN;2020-03-26;;;0.0;0.0
13276;Tibau;RN;2020-03-27;;;0.0;0.0
13277;Tibau;RN;2020-03-28;;;0.0;0.0
13278;Tibau;RN;2020-03-29;1.0;;1.0;0.0
13279;Tibau;RN;2020-03-30;;;1.0;0.0
13280;Tijucas;SC;2020-02-20;;;0.0;0.0
13281;Tijucas;SC;2020-02-21;;;0.0;0.0
13282;Tijucas;SC;2020-02-22;;;0.0;0.0
13283;Tijucas;SC;2020-02-23;;;0.0;0.0
13284;Tijucas;SC;2020-02-24;;;0.0;0.0
13285;Tijucas;SC;2020-02-25;;;0.0;0.0
13286;Tijucas;SC;2020-02-26;;;0.0;0.0
13287;Tijucas;SC;2020-02-27;;;0.0;0.0
13288;Tijucas;SC;2020-02-28;;;0.0;0.0
13289;Tijucas;SC;2020-02-29;;;0.0;0.0
13290;Tijucas;SC;2020-03-01;;;0.0;0.0
13291;Tijucas;SC;2020-03-02;;;0.0;0.0
13292;Tijucas;SC;2020-03-03;;;0.0;0.0
13293;Tijucas;SC;2020-03-04;;;0.0;0.0
13294;Tijucas;SC;2020-03-05;;;0.0;0.0
13295;Tijucas;SC;2020-03-06;;;0.0;0.0
13296;Tijucas;SC;2020-03-07;;;0.0;0.0
13297;Tijucas;SC;2020-03-08;;;0.0;0.0
13298;Tijucas;SC;2020-03-09;;;0.0;0.0
13299;Tijucas;SC;2020-03-10;;;0.0;0.0
13300;Tijucas;SC;2020-03-11;;;0.0;0.0
13301;Tijucas;SC;2020-03-12;;;0.0;0.0
13302;Tijucas;SC;2020-03-13;;;0.0;0.0
13303;Tijucas;SC;2020-03-14;;;0.0;0.0
13304;Tijucas;SC;2020-03-15;;;0.0;0.0
13305;Tijucas;SC;2020-03-16;;;0.0;0.0
13306;Tijucas;SC;2020-03-17;;;0.0;0.0
13307;Tijucas;SC;2020-03-18;;;0.0;0.0
13308;Tijucas;SC;2020-03-19;;;0.0;0.0
13309;Tijucas;SC;2020-03-20;;;0.0;0.0
13310;Tijucas;SC;2020-03-21;;;0.0;0.0
13311;Tijucas;SC;2020-03-22;;;0.0;0.0
13312;Tijucas;SC;2020-03-23;;;0.0;0.0
13313;Tijucas;SC;2020-03-24;;;0.0;0.0
13314;Tijucas;SC;2020-03-25;1.0;;1.0;0.0
13315;Tijucas;SC;2020-03-26;1.0;;1.0;0.0
13316;Tijucas;SC;2020-03-27;1.0;;1.0;0.0
13317;Tijucas;SC;2020-03-28;1.0;;1.0;0.0
13318;Tijucas;SC;2020-03-29;1.0;;1.0;0.0
13319;Tijucas;SC;2020-03-30;;;1.0;0.0
13320;Timbé do Sul;SC;2020-02-20;;;0.0;0.0
13321;Timbé do Sul;SC;2020-02-21;;;0.0;0.0
13322;Timbé do Sul;SC;2020-02-22;;;0.0;0.0
13323;Timbé do Sul;SC;2020-02-23;;;0.0;0.0
13324;Timbé do Sul;SC;2020-02-24;;;0.0;0.0
13325;Timbé do Sul;SC;2020-02-25;;;0.0;0.0
13326;Timbé do Sul;SC;2020-02-26;;;0.0;0.0
13327;Timbé do Sul;SC;2020-02-27;;;0.0;0.0
13328;Timbé do Sul;SC;2020-02-28;;;0.0;0.0
13329;Timbé do Sul;SC;2020-02-29;;;0.0;0.0
13330;Timbé do Sul;SC;2020-03-01;;;0.0;0.0
13331;Timbé do Sul;SC;2020-03-02;;;0.0;0.0
13332;Timbé do Sul;SC;2020-03-03;;;0.0;0.0
13333;Timbé do Sul;SC;2020-03-04;;;0.0;0.0
13334;Timbé do Sul;SC;2020-03-05;;;0.0;0.0
13335;Timbé do Sul;SC;2020-03-06;;;0.0;0.0
13336;Timbé do Sul;SC;2020-03-07;;;0.0;0.0
13337;Timbé do Sul;SC;2020-03-08;;;0.0;0.0
13338;Timbé do Sul;SC;2020-03-09;;;0.0;0.0
13339;Timbé do Sul;SC;2020-03-10;;;0.0;0.0
13340;Timbé do Sul;SC;2020-03-11;;;0.0;0.0
13341;Timbé do Sul;SC;2020-03-12;;;0.0;0.0
13342;Timbé do Sul;SC;2020-03-13;;;0.0;0.0
13343;Timbé do Sul;SC;2020-03-14;;;0.0;0.0
13344;Timbé do Sul;SC;2020-03-15;;;0.0;0.0
13345;Timbé do Sul;SC;2020-03-16;;;0.0;0.0
13346;Timbé do Sul;SC;2020-03-17;;;0.0;0.0
13347;Timbé do Sul;SC;2020-03-18;;;0.0;0.0
13348;Timbé do Sul;SC;2020-03-19;;;0.0;0.0
13349;Timbé do Sul;SC;2020-03-20;;;0.0;0.0
13350;Timbé do Sul;SC;2020-03-21;;;0.0;0.0
13351;Timbé do Sul;SC;2020-03-22;;;0.0;0.0
13352;Timbé do Sul;SC;2020-03-23;;;0.0;0.0
13353;Timbé do Sul;SC;2020-03-24;;;0.0;0.0
13354;Timbé do Sul;SC;2020-03-25;;;0.0;0.0
13355;Timbé do Sul;SC;2020-03-26;1.0;;1.0;0.0
13356;Timbé do Sul;SC;2020-03-27;1.0;;1.0;0.0
13357;Timbé do Sul;SC;2020-03-28;1.0;;1.0;0.0
13358;Timbé do Sul;SC;2020-03-29;1.0;;1.0;0.0
13359;Timbé do Sul;SC;2020-03-30;;;1.0;0.0
13360;Timóteo;MG;2020-02-20;;;0.0;0.0
13361;Timóteo;MG;2020-02-21;;;0.0;0.0
13362;Timóteo;MG;2020-02-22;;;0.0;0.0
13363;Timóteo;MG;2020-02-23;;;0.0;0.0
13364;Timóteo;MG;2020-02-24;;;0.0;0.0
13365;Timóteo;MG;2020-02-25;;;0.0;0.0
13366;Timóteo;MG;2020-02-26;;;0.0;0.0
13367;Timóteo;MG;2020-02-27;;;0.0;0.0
13368;Timóteo;MG;2020-02-28;;;0.0;0.0
13369;Timóteo;MG;2020-02-29;;;0.0;0.0
13370;Timóteo;MG;2020-03-01;;;0.0;0.0
13371;Timóteo;MG;2020-03-02;;;0.0;0.0
13372;Timóteo;MG;2020-03-03;;;0.0;0.0
13373;Timóteo;MG;2020-03-04;;;0.0;0.0
13374;Timóteo;MG;2020-03-05;;;0.0;0.0
13375;Timóteo;MG;2020-03-06;;;0.0;0.0
13376;Timóteo;MG;2020-03-07;;;0.0;0.0
13377;Timóteo;MG;2020-03-08;;;0.0;0.0
13378;Timóteo;MG;2020-03-09;;;0.0;0.0
13379;Timóteo;MG;2020-03-10;;;0.0;0.0
13380;Timóteo;MG;2020-03-11;;;0.0;0.0
13381;Timóteo;MG;2020-03-12;;;0.0;0.0
13382;Timóteo;MG;2020-03-13;;;0.0;0.0
13383;Timóteo;MG;2020-03-14;;;0.0;0.0
13384;Timóteo;MG;2020-03-15;;;0.0;0.0
13385;Timóteo;MG;2020-03-16;;;0.0;0.0
13386;Timóteo;MG;2020-03-17;;;0.0;0.0
13387;Timóteo;MG;2020-03-18;;;0.0;0.0
13388;Timóteo;MG;2020-03-19;;;0.0;0.0
13389;Timóteo;MG;2020-03-20;;;0.0;0.0
13390;Timóteo;MG;2020-03-21;;;0.0;0.0
13391;Timóteo;MG;2020-03-22;;;0.0;0.0
13392;Timóteo;MG;2020-03-23;1.0;;1.0;0.0
13393;Timóteo;MG;2020-03-24;1.0;;1.0;0.0
13394;Timóteo;MG;2020-03-25;1.0;;1.0;0.0
13395;Timóteo;MG;2020-03-26;1.0;;1.0;0.0
13396;Timóteo;MG;2020-03-27;1.0;;1.0;0.0
13397;Timóteo;MG;2020-03-28;1.0;;1.0;0.0
13398;Timóteo;MG;2020-03-29;1.0;;1.0;0.0
13399;Timóteo;MG;2020-03-30;;;1.0;0.0
13400;Torres;RS;2020-02-20;;;0.0;0.0
13401;Torres;RS;2020-02-21;;;0.0;0.0
13402;Torres;RS;2020-02-22;;;0.0;0.0
13403;Torres;RS;2020-02-23;;;0.0;0.0
13404;Torres;RS;2020-02-24;;;0.0;0.0
13405;Torres;RS;2020-02-25;;;0.0;0.0
13406;Torres;RS;2020-02-26;;;0.0;0.0
13407;Torres;RS;2020-02-27;;;0.0;0.0
13408;Torres;RS;2020-02-28;;;0.0;0.0
13409;Torres;RS;2020-02-29;;;0.0;0.0
13410;Torres;RS;2020-03-01;;;0.0;0.0
13411;Torres;RS;2020-03-02;;;0.0;0.0
13412;Torres;RS;2020-03-03;;;0.0;0.0
13413;Torres;RS;2020-03-04;;;0.0;0.0
13414;Torres;RS;2020-03-05;;;0.0;0.0
13415;Torres;RS;2020-03-06;;;0.0;0.0
13416;Torres;RS;2020-03-07;;;0.0;0.0
13417;Torres;RS;2020-03-08;;;0.0;0.0
13418;Torres;RS;2020-03-09;;;0.0;0.0
13419;Torres;RS;2020-03-10;;;0.0;0.0
13420;Torres;RS;2020-03-11;;;0.0;0.0
13421;Torres;RS;2020-03-12;;;0.0;0.0
13422;Torres;RS;2020-03-13;;;0.0;0.0
13423;Torres;RS;2020-03-14;;;0.0;0.0
13424;Torres;RS;2020-03-15;;;0.0;0.0
13425;Torres;RS;2020-03-16;;;0.0;0.0
13426;Torres;RS;2020-03-17;;;0.0;0.0
13427;Torres;RS;2020-03-18;1.0;;1.0;0.0
13428;Torres;RS;2020-03-19;1.0;;1.0;0.0
13429;Torres;RS;2020-03-20;1.0;;1.0;0.0
13430;Torres;RS;2020-03-21;2.0;;2.0;0.0
13431;Torres;RS;2020-03-22;2.0;;2.0;0.0
13432;Torres;RS;2020-03-23;3.0;;3.0;0.0
13433;Torres;RS;2020-03-24;4.0;;4.0;0.0
13434;Torres;RS;2020-03-25;6.0;;6.0;0.0
13435;Torres;RS;2020-03-26;6.0;;6.0;0.0
13436;Torres;RS;2020-03-27;6.0;;6.0;0.0
13437;Torres;RS;2020-03-28;6.0;;6.0;0.0
13438;Torres;RS;2020-03-29;7.0;;7.0;0.0
13439;Torres;RS;2020-03-30;;;7.0;0.0
13440;Tubarão;SC;2020-02-20;;;0.0;0.0
13441;Tubarão;SC;2020-02-21;;;0.0;0.0
13442;Tubarão;SC;2020-02-22;;;0.0;0.0
13443;Tubarão;SC;2020-02-23;;;0.0;0.0
13444;Tubarão;SC;2020-02-24;;;0.0;0.0
13445;Tubarão;SC;2020-02-25;;;0.0;0.0
13446;Tubarão;SC;2020-02-26;;;0.0;0.0
13447;Tubarão;SC;2020-02-27;;;0.0;0.0
13448;Tubarão;SC;2020-02-28;;;0.0;0.0
13449;Tubarão;SC;2020-02-29;;;0.0;0.0
13450;Tubarão;SC;2020-03-01;;;0.0;0.0
13451;Tubarão;SC;2020-03-02;;;0.0;0.0
13452;Tubarão;SC;2020-03-03;;;0.0;0.0
13453;Tubarão;SC;2020-03-04;;;0.0;0.0
13454;Tubarão;SC;2020-03-05;;;0.0;0.0
13455;Tubarão;SC;2020-03-06;;;0.0;0.0
13456;Tubarão;SC;2020-03-07;;;0.0;0.0
13457;Tubarão;SC;2020-03-08;;;0.0;0.0
13458;Tubarão;SC;2020-03-09;;;0.0;0.0
13459;Tubarão;SC;2020-03-10;;;0.0;0.0
13460;Tubarão;SC;2020-03-11;;;0.0;0.0
13461;Tubarão;SC;2020-03-12;;;0.0;0.0
13462;Tubarão;SC;2020-03-13;;;0.0;0.0
13463;Tubarão;SC;2020-03-14;;;0.0;0.0
13464;Tubarão;SC;2020-03-15;;;0.0;0.0
13465;Tubarão;SC;2020-03-16;;;0.0;0.0
13466;Tubarão;SC;2020-03-17;;;0.0;0.0
13467;Tubarão;SC;2020-03-18;2.0;;2.0;0.0
13468;Tubarão;SC;2020-03-19;2.0;;2.0;0.0
13469;Tubarão;SC;2020-03-20;6.0;;6.0;0.0
13470;Tubarão;SC;2020-03-21;6.0;;6.0;0.0
13471;Tubarão;SC;2020-03-22;6.0;;6.0;0.0
13472;Tubarão;SC;2020-03-23;7.0;;7.0;0.0
13473;Tubarão;SC;2020-03-24;7.0;;7.0;0.0
13474;Tubarão;SC;2020-03-25;8.0;;8.0;0.0
