data,municipio,uf,casos confirmados,mortes,fonte,última atualização,validação,flag_cosistencia,flag_cosistencia_num
29/03/2020,Salvador,BA,103,1,http://www.saude.ba.gov.br/2020/03/29/bahia-tem-156-casos-confirmados-de-covid-19/,Desconhecida,22,Consistente,0
25/03/2020,São Domingos,BA,1,,,Desconhecida,-999,Consistente,0
26/03/2020,São Domingos,BA,1,,,Desconhecida,0,Consistente,0
27/03/2020,São Domingos,BA,1,,http://www.saude.ba.gov.br/2020/03/27/bahia-registra-123-casos-confirmados-de-covid-19/,Desconhecida,0,Consistente,0
28/03/2020,São Domingos,BA,1,,http://www.saude.ba.gov.br/2020/03/28/bahia-registra-127-casos-confirmados-de-covid-19/,Desconhecida,0,Consistente,0
29/03/2020,São Domingos,BA,1,,http://www.saude.ba.gov.br/2020/03/29/bahia-tem-156-casos-confirmados-de-covid-19/,Desconhecida,0,Consistente,0
24/03/2020,Teixeira de Freitas,BA,1,,,Desconhecida,-999,Consistente,0
25/03/2020,Teixeira de Freitas,BA,1,,,Desconhecida,0,Consistente,0
26/03/2020,Teixeira de Freitas,BA,1,,,Desconhecida,0,Consistente,0
27/03/2020,Teixeira de Freitas,BA,1,,http://www.saude.ba.gov.br/2020/03/27/bahia-registra-123-casos-confirmados-de-covid-19/,Desconhecida,0,Consistente,0
28/03/2020,Teixeira de Freitas,BA,1,,http://www.saude.ba.gov.br/2020/03/28/bahia-registra-127-casos-confirmados-de-covid-19/,Desconhecida,0,Consistente,0
29/03/2020,Teixeira de Freitas,BA,1,,http://www.saude.ba.gov.br/2020/03/29/bahia-tem-156-casos-confirmados-de-covid-19/,Desconhecida,0,Consistente,0
16/03/2020,Aquiraz,CE,1,,,Desconhecida,-999,Consistente,0
17/03/2020,Aquiraz,CE,1,,,Desconhecida,0,Consistente,0
18/03/2020,Aquiraz,CE,1,,,Desconhecida,0,Consistente,0
19/03/2020,Aquiraz,CE,1,,estimativa - boletim não quebra por municipio,Desconhecida,0,Consistente,0
20/03/2020,Aquiraz,CE,1,,,Desconhecida,0,Consistente,0
21/03/2020,Aquiraz,CE,4,,,Desconhecida,3,Consistente,0
22/03/2020,Aquiraz,CE,5,,,Desconhecida,1,Consistente,0
23/03/2020,Aquiraz,CE,6,,,Desconhecida,1,Consistente,0
24/03/2020,Aquiraz,CE,6,,,Desconhecida,0,Consistente,0
25/03/2020,Aquiraz,CE,6,,,Desconhecida,0,Consistente,0
26/03/2020,Aquiraz,CE,6,,,Desconhecida,0,Consistente,0
27/03/2020,Aquiraz,CE,6,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf,Desconhecida,0,Consistente,0
28/03/2020,Aquiraz,CE,7,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,1,Consistente,0
29/03/2020,Aquiraz,CE,7,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,0,Consistente,0
28/03/2020,Caucaia,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,-999,Consistente,0
29/03/2020,Caucaia,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,0,Consistente,0
15/03/2020,Fortaleza,CE,3,,https://www.saude.ce.gov.br/2020/03/15/ceara-confirma-tres-casos-do-novo-coronavirus/,Desconhecida,-999,Consistente,0
16/03/2020,Fortaleza,CE,8,,https://g1.globo.com/ce/ceara/noticia/2020/03/17/sobe-para-11-numero-de-casos-de-coronavirus-no-ceara.ghtml,Desconhecida,5,Consistente,0
17/03/2020,Fortaleza,CE,10,,https://g1.globo.com/ce/ceara/noticia/2020/03/17/sobe-para-11-numero-de-casos-de-coronavirus-no-ceara.ghtml,Desconhecida,2,Consistente,0
18/03/2020,Fortaleza,CE,18,,https://g1.globo.com/ce/ceara/noticia/2020/03/18/ceara-confirma-20-casos-de-coronavirus.ghtml,Desconhecida,8,Consistente,0
19/03/2020,Fortaleza,CE,22,,https://www.opovo.com.br/coronavirus/2020/03/19/sobe-para-24-o-numero-de-casos-confirmados-de-coronavirus-no-ceara.html,Desconhecida,4,Consistente,0
20/03/2020,Fortaleza,CE,64,,https://coronavirus.ceara.gov.br/boletins/,Desconhecida,42,Consistente,0
21/03/2020,Fortaleza,CE,77,,,Desconhecida,13,Consistente,0
22/03/2020,Fortaleza,CE,117,,,Desconhecida,40,Consistente,0
23/03/2020,Fortaleza,CE,153,,,Desconhecida,36,Consistente,0
24/03/2020,Fortaleza,CE,172,,,Desconhecida,19,Consistente,0
25/03/2020,Fortaleza,CE,198,,,Desconhecida,26,Consistente,0
26/03/2020,Fortaleza,CE,222,,,Desconhecida,24,Consistente,0
27/03/2020,Fortaleza,CE,268,3,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf,Desconhecida,46,Consistente,0
28/03/2020,Fortaleza,CE,304,4,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,36,Consistente,0
29/03/2020,Fortaleza,CE,338,5,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,34,Consistente,0
20/03/2020,Fortim,CE,1,,,Desconhecida,-999,Consistente,0
21/03/2020,Fortim,CE,1,,,Desconhecida,0,Consistente,0
22/03/2020,Fortim,CE,1,,,Desconhecida,0,Consistente,0
23/03/2020,Fortim,CE,1,,,Desconhecida,0,Consistente,0
24/03/2020,Fortim,CE,1,,,Desconhecida,0,Consistente,0
25/03/2020,Fortim,CE,1,,,Desconhecida,0,Consistente,0
26/03/2020,Fortim,CE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Fortim,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf,Desconhecida,0,Consistente,0
28/03/2020,Fortim,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,0,Consistente,0
29/03/2020,Fortim,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,0,Consistente,0
29/03/2020,Itaitinga,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,-999,Consistente,0
20/03/2020,Juazeiro do Norte,CE,1,,,Desconhecida,-999,Consistente,0
21/03/2020,Juazeiro do Norte,CE,1,,,Desconhecida,0,Consistente,0
22/03/2020,Juazeiro do Norte,CE,1,,,Desconhecida,0,Consistente,0
23/03/2020,Juazeiro do Norte,CE,1,,,Desconhecida,0,Consistente,0
24/03/2020,Juazeiro do Norte,CE,1,,,Desconhecida,0,Consistente,0
25/03/2020,Juazeiro do Norte,CE,1,,,Desconhecida,0,Consistente,0
26/03/2020,Juazeiro do Norte,CE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Juazeiro do Norte,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf,Desconhecida,0,Consistente,0
28/03/2020,Juazeiro do Norte,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,0,Consistente,0
29/03/2020,Juazeiro do Norte,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,0,Consistente,0
29/03/2020,Maracanaú,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,-999,Consistente,0
27/03/2020,Maranguape,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf,Desconhecida,-999,Consistente,0
28/03/2020,Maranguape,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,0,Consistente,0
29/03/2020,Maranguape,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,0,Consistente,0
24/03/2020,Mauriti,CE,1,,,Desconhecida,-999,Consistente,0
25/03/2020,Mauriti,CE,1,,,Desconhecida,0,Consistente,0
26/03/2020,Mauriti,CE,1,,,Desconhecida,0,Consistente,0
27/03/2020,Mauriti,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf,Desconhecida,0,Consistente,0
28/03/2020,Mauriti,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,0,Consistente,0
29/03/2020,Mauriti,CE,1,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,0,Consistente,0
28/03/2020,Quixadá,CE,2,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,-999,Consistente,0
29/03/2020,Quixadá,CE,2,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,0,Consistente,0
18/03/2020,Sobral,CE,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Sobral,CE,1,,,Desconhecida,0,Consistente,0
20/03/2020,Sobral,CE,1,,,Desconhecida,0,Consistente,0
21/03/2020,Sobral,CE,1,,,Desconhecida,0,Consistente,0
22/03/2020,Sobral,CE,1,,,Desconhecida,0,Consistente,0
23/03/2020,Sobral,CE,3,,,Desconhecida,2,Consistente,0
24/03/2020,Sobral,CE,4,,,Desconhecida,1,Consistente,0
25/03/2020,Sobral,CE,4,,,Desconhecida,0,Consistente,0
26/03/2020,Sobral,CE,4,,,Desconhecida,0,Consistente,0
27/03/2020,Sobral,CE,4,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/Informe_di%C3%A1rio_covid19_27_03_20_espce.pdf,Desconhecida,0,Consistente,0
28/03/2020,Sobral,CE,4,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_28_03_20_v3.pdf,Desconhecida,0,Consistente,0
29/03/2020,Sobral,CE,5,,https://coronavirus.ceara.gov.br/wp-content/uploads/2020/03/informe_diario_coronavirus_29_03_20.pdf,Desconhecida,1,Consistente,0
05/03/2020,Brasília,DF,0,,,Desconhecida,-999,Consistente,0
06/03/2020,Brasília,DF,0,,,Desconhecida,0,Consistente,0
07/03/2020,Brasília,DF,1,,,Desconhecida,1,Consistente,0
08/03/2020,Brasília,DF,1,,,Desconhecida,0,Consistente,0
09/03/2020,Brasília,DF,1,,,Desconhecida,0,Consistente,0
10/03/2020,Brasília,DF,1,,,Desconhecida,0,Consistente,0
11/03/2020,Brasília,DF,2,,,Desconhecida,1,Consistente,0
12/03/2020,Brasília,DF,2,,,Desconhecida,0,Consistente,0
13/03/2020,Brasília,DF,2,,,Desconhecida,0,Consistente,0
14/03/2020,Brasília,DF,8,,,Desconhecida,6,Consistente,0
15/03/2020,Brasília,DF,14,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/02/15.03-Informe_COVID19_GDF_20200315-2.pdf,Desconhecida,6,Consistente,0
16/03/2020,Brasília,DF,19,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/02/16-Informe_COVID19_GDF_20200316-P.pdf,Desconhecida,5,Consistente,0
17/03/2020,Brasília,DF,19,,,Desconhecida,0,Consistente,0
18/03/2020,Brasília,DF,34,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/02/Informe_COVID19_GDF_20200315.pdf,Desconhecida,15,Consistente,0
19/03/2020,Brasília,DF,42,,http://www.saude.df.gov.br/informativos-do-centro-de-operacoes-de-emergencia-coe/,Desconhecida,8,Consistente,0
20/03/2020,Brasília,DF,87,,https://g1.globo.com/df/distrito-federal/noticia/2020/03/20/chega-a-87-casos-confirmados-de-coronavirus-no-df-diz-ministerio-da-saude.ghtml,Desconhecida,45,Consistente,0
21/03/2020,Brasília,DF,108,,,Desconhecida,21,Consistente,0
22/03/2020,Brasília,DF,131,,,Desconhecida,23,Consistente,0
23/03/2020,Brasília,DF,146,,,Desconhecida,15,Consistente,0
24/03/2020,Brasília,DF,177,,,Desconhecida,31,Consistente,0
25/03/2020,Brasília,DF,191,,,Desconhecida,14,Consistente,0
26/03/2020,Brasília,DF,201,,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/03/26-Boletim-COVID_DF-26.03.2020_2vers%C3%A3o-1.pdf,Desconhecida,10,Consistente,0
27/03/2020,Brasília,DF,242,1,https://noticias.r7.com/saude/distrito-federal-confirma-primeira-morte-por-novo-coronavirus-27032020,Desconhecida,41,Consistente,0
28/03/2020,Brasília,DF,260,1,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/03/Boletim-COVID_DF-28.03.2020.pdf.pdf.pdf,Desconhecida,18,Consistente,0
29/03/2020,Brasília,DF,298,1,http://www.saude.df.gov.br/wp-conteudo/uploads/2020/03/Boletim-COVID_DF-29.03.2020.pdf.pdf,Desconhecida,38,Consistente,0
20/03/2020,Cachoeiro de Itapemirim,ES,1,,,Desconhecida,-999,Consistente,0
21/03/2020,Cachoeiro de Itapemirim,ES,1,,,Desconhecida,0,Consistente,0
22/03/2020,Cachoeiro de Itapemirim,ES,1,,,Desconhecida,0,Consistente,0
23/03/2020,Cachoeiro de Itapemirim,ES,1,,,Desconhecida,0,Consistente,0
24/03/2020,Cachoeiro de Itapemirim,ES,1,,,Desconhecida,0,Consistente,0
25/03/2020,Cachoeiro de Itapemirim,ES,1,,,Desconhecida,0,Consistente,0
26/03/2020,Cachoeiro de Itapemirim,ES,1,,,Desconhecida,0,Consistente,0
27/03/2020,Cachoeiro de Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,0,Consistente,0
28/03/2020,Cachoeiro de Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,Cachoeiro de Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,0,Consistente,0
20/03/2020,Cariacica,ES,1,,,Desconhecida,-999,Consistente,0
21/03/2020,Cariacica,ES,1,,,Desconhecida,0,Consistente,0
22/03/2020,Cariacica,ES,1,,,Desconhecida,0,Consistente,0
23/03/2020,Cariacica,ES,1,,,Desconhecida,0,Consistente,0
24/03/2020,Cariacica,ES,1,,,Desconhecida,0,Consistente,0
25/03/2020,Cariacica,ES,1,,,Desconhecida,0,Consistente,0
26/03/2020,Cariacica,ES,1,,,Desconhecida,0,Consistente,0
27/03/2020,Cariacica,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,0,Consistente,0
28/03/2020,Cariacica,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,Cariacica,ES,2,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,1,Consistente,0
26/03/2020,Castelo,ES,1,,,Desconhecida,-999,Consistente,0
27/03/2020,Castelo,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,0,Consistente,0
28/03/2020,Castelo,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,Castelo,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,0,Consistente,0
28/03/2020,Guarapari,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,-999,Consistente,0
29/03/2020,Guarapari,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,0,Consistente,0
28/03/2020,Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,-999,Consistente,0
29/03/2020,Itapemirim,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,0,Consistente,0
14/03/2020,Linhares,ES,1,,,Desconhecida,-999,Consistente,0
15/03/2020,Linhares,ES,1,,,Desconhecida,0,Consistente,0
16/03/2020,Linhares,ES,1,,,Desconhecida,0,Consistente,0
17/03/2020,Linhares,ES,1,,,Desconhecida,0,Consistente,0
18/03/2020,Linhares,ES,1,,,Desconhecida,0,Consistente,0
19/03/2020,Linhares,ES,1,,,Desconhecida,0,Consistente,0
20/03/2020,Linhares,ES,1,,,Desconhecida,0,Consistente,0
21/03/2020,Linhares,ES,1,,,Desconhecida,0,Consistente,0
22/03/2020,Linhares,ES,2,,,Desconhecida,1,Consistente,0
23/03/2020,Linhares,ES,2,,,Desconhecida,0,Consistente,0
24/03/2020,Linhares,ES,3,,,Desconhecida,1,Consistente,0
25/03/2020,Linhares,ES,3,,,Desconhecida,0,Consistente,0
26/03/2020,Linhares,ES,3,,,Desconhecida,0,Consistente,0
27/03/2020,Linhares,ES,4,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,1,Consistente,0
28/03/2020,Linhares,ES,4,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,Linhares,ES,4,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,0,Consistente,0
24/03/2020,Santa Teresa,ES,1,,,Desconhecida,-999,Consistente,0
25/03/2020,Santa Teresa,ES,1,,,Desconhecida,0,Consistente,0
26/03/2020,Santa Teresa,ES,1,,,Desconhecida,0,Consistente,0
27/03/2020,Santa Teresa,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,0,Consistente,0
28/03/2020,Santa Teresa,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,Santa Teresa,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,São Mateus,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,-999,Consistente,0
27/03/2020,São Roque do Canaã,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,-999,Consistente,0
28/03/2020,São Roque do Canaã,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,São Roque do Canaã,ES,1,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,0,Consistente,0
24/03/2020,Serra,ES,1,,,Desconhecida,-999,Consistente,0
25/03/2020,Serra,ES,1,,,Desconhecida,0,Consistente,0
26/03/2020,Serra,ES,3,,,Desconhecida,2,Consistente,0
27/03/2020,Serra,ES,5,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,2,Consistente,0
28/03/2020,Serra,ES,5,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,0,Consistente,0
29/03/2020,Serra,ES,9,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,4,Consistente,0
19/03/2020,Vila Velha,ES,7,,,Desconhecida,-999,Consistente,0
20/03/2020,Vila Velha,ES,7,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-22o-boletim-de-covid-19,Desconhecida,0,Consistente,0
21/03/2020,Vila Velha,ES,11,,,Desconhecida,4,Consistente,0
22/03/2020,Vila Velha,ES,11,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-24o-boletim-de-covid-19,Desconhecida,0,Consistente,0
23/03/2020,Vila Velha,ES,12,,,Desconhecida,1,Consistente,0
24/03/2020,Vila Velha,ES,17,,,Desconhecida,5,Consistente,0
25/03/2020,Vila Velha,ES,17,,,Desconhecida,0,Consistente,0
26/03/2020,Vila Velha,ES,20,,,Desconhecida,3,Consistente,0
27/03/2020,Vila Velha,ES,22,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,2,Consistente,0
28/03/2020,Vila Velha,ES,24,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,2,Consistente,0
29/03/2020,Vila Velha,ES,28,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,4,Consistente,0
19/03/2020,Vitória,ES,5,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-21o-boletim-de-covid-19,Desconhecida,-999,Consistente,0
20/03/2020,Vitória,ES,6,,,Desconhecida,1,Consistente,0
21/03/2020,Vitória,ES,11,,,Desconhecida,5,Consistente,0
22/03/2020,Vitória,ES,11,,,Desconhecida,0,Consistente,0
23/03/2020,Vitória,ES,13,,,Desconhecida,2,Consistente,0
24/03/2020,Vitória,ES,15,,,Desconhecida,2,Consistente,0
25/03/2020,Vitória,ES,16,,,Desconhecida,1,Consistente,0
26/03/2020,Vitória,ES,18,,,Desconhecida,2,Consistente,0
27/03/2020,Vitória,ES,18,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-29o-boletim-de-covid-19,Desconhecida,0,Consistente,0
28/03/2020,Vitória,ES,21,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-30o-boletim-da-covid-19,Desconhecida,3,Consistente,0
29/03/2020,Vitória,ES,22,,https://saude.es.gov.br/Not%C3%ADcia/secretaria-da-saude-divulga-31o-boletim-da-covid-19,Desconhecida,1,Consistente,0
28/03/2020,Águas Lindas de Goiás,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020,Desconhecida,-999,Consistente,0
29/03/2020,Águas Lindas de Goiás,GO,1,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020,Desconhecida,0,Consistente,0
16/03/2020,Anápolis,GO,2,,,Desconhecida,-999,Consistente,0
17/03/2020,Anápolis,GO,2,,,Desconhecida,0,Consistente,0
18/03/2020,Anápolis,GO,2,,,Desconhecida,0,Consistente,0
19/03/2020,Anápolis,GO,2,,,Desconhecida,0,Consistente,0
20/03/2020,Anápolis,GO,2,,,Desconhecida,0,Consistente,0
21/03/2020,Anápolis,GO,2,,,Desconhecida,0,Consistente,0
22/03/2020,Anápolis,GO,2,,,Desconhecida,0,Consistente,0
23/03/2020,Anápolis,GO,2,,,Desconhecida,0,Consistente,0
24/03/2020,Anápolis,GO,3,,,Desconhecida,1,Consistente,0
25/03/2020,Anápolis,GO,3,,,Desconhecida,0,Consistente,0
26/03/2020,Anápolis,GO,3,,http://www.saude.go.gov.br/noticias/764-coronavirus/10635-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-26-03-2020,Desconhecida,0,Consistente,0
27/03/2020,Anápolis,GO,3,,http://www.saude.go.gov.br/noticias/764-coronavirus/10642-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-27-03-2020,Desconhecida,0,Consistente,0
28/03/2020,Anápolis,GO,4,,http://www.saude.go.gov.br/noticias/764-coronavirus/10644-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-28-03-2020,Desconhecida,1,Consistente,0
29/03/2020,Anápolis,GO,4,,http://www.saude.go.gov.br/noticias/764-coronavirus/10645-atualizacao-dos-casos-de-doenca-pelo-coronavirus-covid-19-em-goias-29-03-2020,Desconhecida,0,Consistente,0
18/03/2020,Aparecida de Goiânia,GO,1,,,Desconhecida,-999,Consistente,0
19/03/2020,Aparecida de Goiânia,GO,1,,,Desconhecida,0,Consistente,0
20/03/2020,Aparecida de Goiânia,GO,1,,,Desconhecida,0,Consistente,0
21/03/2020,Aparecida de Goiânia,GO,2,,,Desconhecida,1,Consistente,0
22/03/2020,Aparecida de Goiânia,GO,1,,,Desconhecida,-1,Consistente,0
