data,municipio,uf,casos confirmados,mortes
07/04/2020,Nilópolis,RJ,9,0.0
08/04/2020,Nilópolis,RJ,10,0.0
09/04/2020,Nilópolis,RJ,12,0.0
10/04/2020,Nilópolis,RJ,13,0.0
11/04/2020,Nilópolis,RJ,14,0.0
12/04/2020,Nilópolis,RJ,20,0.0
13/04/2020,Nilópolis,RJ,20,0.0
09/03/2020,Niterói,RJ,1,
10/03/2020,Niterói,RJ,1,
11/03/2020,Niterói,RJ,1,
12/03/2020,Niterói,RJ,1,
13/03/2020,Niterói,RJ,1,
14/03/2020,Niterói,RJ,1,
15/03/2020,Niterói,RJ,1,
16/03/2020,Niterói,RJ,1,
17/03/2020,Niterói,RJ,1,
18/03/2020,Niterói,RJ,6,
19/03/2020,Niterói,RJ,7,1.0
20/03/2020,Niterói,RJ,10,1.0
21/03/2020,Niterói,RJ,10,1.0
22/03/2020,Niterói,RJ,10,1.0
23/03/2020,Niterói,RJ,10,1.0
24/03/2020,Niterói,RJ,12,1.0
25/03/2020,Niterói,RJ,19,1.0
26/03/2020,Niterói,RJ,31,1.0
27/03/2020,Niterói,RJ,36,1.0
28/03/2020,Niterói,RJ,37,1.0
29/03/2020,Niterói,RJ,39,1.0
30/03/2020,Niterói,RJ,47,1.0
31/03/2020,Niterói,RJ,57,1.0
01/04/2020,Niterói,RJ,62,1.0
02/04/2020,Niterói,RJ,63,1.0
03/04/2020,Niterói,RJ,65,1.0
04/04/2020,Niterói,RJ,79,2.0
05/04/2020,Niterói,RJ,87,2.0
06/04/2020,Niterói,RJ,92,2.0
07/04/2020,Niterói,RJ,94,2.0
08/04/2020,Niterói,RJ,106,2.0
09/04/2020,Niterói,RJ,117,5.0
10/04/2020,Niterói,RJ,117,5.0
11/04/2020,Niterói,RJ,120,6.0
12/04/2020,Niterói,RJ,120,6.0
13/04/2020,Niterói,RJ,124,7.0
04/04/2020,Nova Friburgo,RJ,1,0.0
05/04/2020,Nova Friburgo,RJ,2,0.0
06/04/2020,Nova Friburgo,RJ,4,0.0
07/04/2020,Nova Friburgo,RJ,7,0.0
08/04/2020,Nova Friburgo,RJ,7,0.0
09/04/2020,Nova Friburgo,RJ,13,0.0
10/04/2020,Nova Friburgo,RJ,13,0.0
11/04/2020,Nova Friburgo,RJ,13,0.0
12/04/2020,Nova Friburgo,RJ,15,0.0
13/04/2020,Nova Friburgo,RJ,16,0.0
28/03/2020,Nova Iguaçu,RJ,1,
29/03/2020,Nova Iguaçu,RJ,3,
30/03/2020,Nova Iguaçu,RJ,7,
31/03/2020,Nova Iguaçu,RJ,7,
01/04/2020,Nova Iguaçu,RJ,7,0.0
02/04/2020,Nova Iguaçu,RJ,8,0.0
03/04/2020,Nova Iguaçu,RJ,11,0.0
04/04/2020,Nova Iguaçu,RJ,19,2.0
05/04/2020,Nova Iguaçu,RJ,29,2.0
06/04/2020,Nova Iguaçu,RJ,29,2.0
07/04/2020,Nova Iguaçu,RJ,38,2.0
08/04/2020,Nova Iguaçu,RJ,50,2.0
09/04/2020,Nova Iguaçu,RJ,57,2.0
10/04/2020,Nova Iguaçu,RJ,68,3.0
11/04/2020,Nova Iguaçu,RJ,73,3.0
12/04/2020,Nova Iguaçu,RJ,88,5.0
13/04/2020,Nova Iguaçu,RJ,96,5.0
10/04/2020,Paracambi,RJ,1,0.0
11/04/2020,Paracambi,RJ,1,0.0
12/04/2020,Paracambi,RJ,1,0.0
13/04/2020,Paracambi,RJ,1,0.0
04/04/2020,Paraíba do Sul,RJ,2,0.0
05/04/2020,Paraíba do Sul,RJ,2,0.0
06/04/2020,Paraíba do Sul,RJ,2,0.0
07/04/2020,Paraíba do Sul,RJ,3,0.0
08/04/2020,Paraíba do Sul,RJ,3,0.0
09/04/2020,Paraíba do Sul,RJ,3,0.0
10/04/2020,Paraíba do Sul,RJ,3,0.0
11/04/2020,Paraíba do Sul,RJ,3,0.0
12/04/2020,Paraíba do Sul,RJ,3,0.0
13/04/2020,Paraíba do Sul,RJ,3,0.0
09/04/2020,Paraty,RJ,1,0.0
10/04/2020,Paraty,RJ,1,0.0
11/04/2020,Paraty,RJ,1,0.0
12/04/2020,Paraty,RJ,1,0.0
13/04/2020,Paraty,RJ,1,0.0
09/04/2020,Paty do Alferes,RJ,2,0.0
10/04/2020,Paty do Alferes,RJ,2,0.0
11/04/2020,Paty do Alferes,RJ,2,0.0
12/04/2020,Paty do Alferes,RJ,2,0.0
13/04/2020,Paty do Alferes,RJ,2,0.0
20/03/2020,Petrópolis,RJ,2,
21/03/2020,Petrópolis,RJ,3,
22/03/2020,Petrópolis,RJ,3,1.0
23/03/2020,Petrópolis,RJ,3,1.0
24/03/2020,Petrópolis,RJ,3,1.0
25/03/2020,Petrópolis,RJ,3,1.0
26/03/2020,Petrópolis,RJ,3,1.0
27/03/2020,Petrópolis,RJ,3,1.0
28/03/2020,Petrópolis,RJ,3,
29/03/2020,Petrópolis,RJ,4,1.0
30/03/2020,Petrópolis,RJ,4,1.0
31/03/2020,Petrópolis,RJ,5,1.0
01/04/2020,Petrópolis,RJ,5,1.0
02/04/2020,Petrópolis,RJ,13,1.0
03/04/2020,Petrópolis,RJ,13,1.0
04/04/2020,Petrópolis,RJ,13,1.0
05/04/2020,Petrópolis,RJ,13,1.0
06/04/2020,Petrópolis,RJ,16,1.0
07/04/2020,Petrópolis,RJ,20,1.0
08/04/2020,Petrópolis,RJ,22,1.0
09/04/2020,Petrópolis,RJ,22,1.0
10/04/2020,Petrópolis,RJ,26,1.0
11/04/2020,Petrópolis,RJ,27,1.0
12/04/2020,Petrópolis,RJ,28,1.0
13/04/2020,Petrópolis,RJ,28,1.0
12/04/2020,Piraí,RJ,1,0.0
13/04/2020,Piraí,RJ,1,0.0
03/04/2020,Porciúncula,RJ,1,0.0
04/04/2020,Porciúncula,RJ,1,0.0
05/04/2020,Porciúncula,RJ,1,0.0
06/04/2020,Porciúncula,RJ,1,0.0
07/04/2020,Porciúncula,RJ,1,0.0
08/04/2020,Porciúncula,RJ,1,0.0
09/04/2020,Porciúncula,RJ,1,0.0
10/04/2020,Porciúncula,RJ,1,0.0
11/04/2020,Porciúncula,RJ,1,0.0
12/04/2020,Porciúncula,RJ,1,0.0
13/04/2020,Porciúncula,RJ,1,0.0
07/04/2020,Porto Real,RJ,1,0.0
08/04/2020,Porto Real,RJ,1,0.0
09/04/2020,Porto Real,RJ,1,0.0
10/04/2020,Porto Real,RJ,2,0.0
11/04/2020,Porto Real,RJ,2,0.0
12/04/2020,Porto Real,RJ,3,0.0
13/04/2020,Porto Real,RJ,3,0.0
07/04/2020,Quatis,RJ,2,0.0
08/04/2020,Quatis,RJ,2,0.0
09/04/2020,Quatis,RJ,2,0.0
10/04/2020,Quatis,RJ,2,0.0
11/04/2020,Quatis,RJ,2,0.0
12/04/2020,Quatis,RJ,2,0.0
13/04/2020,Quatis,RJ,2,0.0
30/03/2020,Queimados,RJ,1,
31/03/2020,Queimados,RJ,1,
01/04/2020,Queimados,RJ,1,0.0
02/04/2020,Queimados,RJ,1,0.0
03/04/2020,Queimados,RJ,2,0.0
04/04/2020,Queimados,RJ,2,0.0
05/04/2020,Queimados,RJ,2,0.0
06/04/2020,Queimados,RJ,4,0.0
07/04/2020,Queimados,RJ,5,0.0
08/04/2020,Queimados,RJ,5,0.0
09/04/2020,Queimados,RJ,7,0.0
10/04/2020,Queimados,RJ,8,0.0
11/04/2020,Queimados,RJ,10,0.0
12/04/2020,Queimados,RJ,11,0.0
13/04/2020,Queimados,RJ,11,0.0
25/03/2020,Resende,RJ,1,
26/03/2020,Resende,RJ,1,
27/03/2020,Resende,RJ,1,
28/03/2020,Resende,RJ,1,
29/03/2020,Resende,RJ,1,
30/03/2020,Resende,RJ,2,
31/03/2020,Resende,RJ,2,
01/04/2020,Resende,RJ,2,0.0
02/04/2020,Resende,RJ,2,0.0
03/04/2020,Resende,RJ,2,0.0
04/04/2020,Resende,RJ,2,0.0
05/04/2020,Resende,RJ,2,0.0
06/04/2020,Resende,RJ,3,0.0
07/04/2020,Resende,RJ,4,0.0
08/04/2020,Resende,RJ,4,0.0
09/04/2020,Resende,RJ,5,0.0
10/04/2020,Resende,RJ,6,0.0
11/04/2020,Resende,RJ,6,0.0
12/04/2020,Resende,RJ,6,0.0
13/04/2020,Resende,RJ,6,0.0
30/03/2020,Rio Bonito,RJ,2,1.0
31/03/2020,Rio Bonito,RJ,2,1.0
01/04/2020,Rio Bonito,RJ,2,1.0
02/04/2020,Rio Bonito,RJ,2,1.0
03/04/2020,Rio Bonito,RJ,2,1.0
04/04/2020,Rio Bonito,RJ,2,1.0
05/04/2020,Rio Bonito,RJ,2,2.0
06/04/2020,Rio Bonito,RJ,2,2.0
07/04/2020,Rio Bonito,RJ,3,2.0
08/04/2020,Rio Bonito,RJ,3,2.0
09/04/2020,Rio Bonito,RJ,3,2.0
10/04/2020,Rio Bonito,RJ,4,2.0
11/04/2020,Rio Bonito,RJ,5,2.0
12/04/2020,Rio Bonito,RJ,5,2.0
13/04/2020,Rio Bonito,RJ,5,2.0
08/04/2020,Rio das Flores,RJ,1,
09/04/2020,Rio das Flores,RJ,1,0.0
10/04/2020,Rio das Flores,RJ,1,0.0
11/04/2020,Rio das Flores,RJ,1,0.0
12/04/2020,Rio das Flores,RJ,1,0.0
13/04/2020,Rio das Flores,RJ,1,0.0
29/03/2020,Rio das Ostras,RJ,2,
30/03/2020,Rio das Ostras,RJ,2,
31/03/2020,Rio das Ostras,RJ,2,
01/04/2020,Rio das Ostras,RJ,3,1.0
02/04/2020,Rio das Ostras,RJ,3,1.0
03/04/2020,Rio das Ostras,RJ,3,1.0
04/04/2020,Rio das Ostras,RJ,3,1.0
05/04/2020,Rio das Ostras,RJ,3,1.0
06/04/2020,Rio das Ostras,RJ,3,1.0
07/04/2020,Rio das Ostras,RJ,3,1.0
08/04/2020,Rio das Ostras,RJ,3,1.0
09/04/2020,Rio das Ostras,RJ,3,1.0
10/04/2020,Rio das Ostras,RJ,5,1.0
11/04/2020,Rio das Ostras,RJ,5,1.0
12/04/2020,Rio das Ostras,RJ,6,2.0
13/04/2020,Rio das Ostras,RJ,6,2.0
07/03/2020,Rio de Janeiro,RJ,1,
08/03/2020,Rio de Janeiro,RJ,2,
09/03/2020,Rio de Janeiro,RJ,6,
10/03/2020,Rio de Janeiro,RJ,6,
11/03/2020,Rio de Janeiro,RJ,11,
12/03/2020,Rio de Janeiro,RJ,14,
13/03/2020,Rio de Janeiro,RJ,17,
14/03/2020,Rio de Janeiro,RJ,22,
15/03/2020,Rio de Janeiro,RJ,22,
16/03/2020,Rio de Janeiro,RJ,29,
17/03/2020,Rio de Janeiro,RJ,29,
18/03/2020,Rio de Janeiro,RJ,55,
19/03/2020,Rio de Janeiro,RJ,56,1.0
20/03/2020,Rio de Janeiro,RJ,93,1.0
21/03/2020,Rio de Janeiro,RJ,94,
22/03/2020,Rio de Janeiro,RJ,170,
23/03/2020,Rio de Janeiro,RJ,214,1.0
24/03/2020,Rio de Janeiro,RJ,278,3.0
25/03/2020,Rio de Janeiro,RJ,331,5.0
26/03/2020,Rio de Janeiro,RJ,368,6.0
27/03/2020,Rio de Janeiro,RJ,431,6.0
28/03/2020,Rio de Janeiro,RJ,489,9.0
29/03/2020,Rio de Janeiro,RJ,516,13.0
30/03/2020,Rio de Janeiro,RJ,553,13.0
31/03/2020,Rio de Janeiro,RJ,586,18.0
01/04/2020,Rio de Janeiro,RJ,697,20.0
02/04/2020,Rio de Janeiro,RJ,798,31.0
03/04/2020,Rio de Janeiro,RJ,867,36.0
04/04/2020,Rio de Janeiro,RJ,982,38.0
05/04/2020,Rio de Janeiro,RJ,1068,42.0
06/04/2020,Rio de Janeiro,RJ,1110,47.0
07/04/2020,Rio de Janeiro,RJ,1251,59.0
08/04/2020,Rio de Janeiro,RJ,1449,73.0
09/04/2020,Rio de Janeiro,RJ,1633,82.0
10/04/2020,Rio de Janeiro,RJ,1808,92.0
11/04/2020,Rio de Janeiro,RJ,1905,98.0
12/04/2020,Rio de Janeiro,RJ,1996,106.0
13/04/2020,Rio de Janeiro,RJ,2322,115.0
12/04/2020,São Fidélis,RJ,2,0.0
13/04/2020,São Fidélis,RJ,3,0.0
10/04/2020,São Francisco de Itabapoana,RJ,1,0.0
11/04/2020,São Francisco de Itabapoana,RJ,1,0.0
12/04/2020,São Francisco de Itabapoana,RJ,1,0.0
13/04/2020,São Francisco de Itabapoana,RJ,1,0.0
23/03/2020,São Gonçalo,RJ,3,
24/03/2020,São Gonçalo,RJ,3,
25/03/2020,São Gonçalo,RJ,3,
26/03/2020,São Gonçalo,RJ,3,
27/03/2020,São Gonçalo,RJ,4,
28/03/2020,São Gonçalo,RJ,4,
29/03/2020,São Gonçalo,RJ,6,
30/03/2020,São Gonçalo,RJ,7,
31/03/2020,São Gonçalo,RJ,9,
01/04/2020,São Gonçalo,RJ,11,1.0
02/04/2020,São Gonçalo,RJ,10,1.0
03/04/2020,São Gonçalo,RJ,10,1.0
04/04/2020,São Gonçalo,RJ,10,1.0
05/04/2020,São Gonçalo,RJ,13,1.0
06/04/2020,São Gonçalo,RJ,13,1.0
07/04/2020,São Gonçalo,RJ,22,3.0
08/04/2020,São Gonçalo,RJ,26,3.0
09/04/2020,São Gonçalo,RJ,31,3.0
10/04/2020,São Gonçalo,RJ,35,4.0
11/04/2020,São Gonçalo,RJ,64,4.0
12/04/2020,São Gonçalo,RJ,76,4.0
13/04/2020,São Gonçalo,RJ,79,4.0
05/04/2020,São João da Barra,RJ,1,1.0
06/04/2020,São João da Barra,RJ,1,0.0
07/04/2020,São João da Barra,RJ,1,0.0
08/04/2020,São João da Barra,RJ,1,0.0
09/04/2020,São João da Barra,RJ,1,0.0
10/04/2020,São João da Barra,RJ,1,0.0
11/04/2020,São João da Barra,RJ,1,0.0
12/04/2020,São João da Barra,RJ,1,0.0
13/04/2020,São João da Barra,RJ,1,0.0
30/03/2020,São João de Meriti,RJ,1,
31/03/2020,São João de Meriti,RJ,1,
01/04/2020,São João de Meriti,RJ,2,0.0
02/04/2020,São João de Meriti,RJ,3,0.0
03/04/2020,São João de Meriti,RJ,3,1.0
04/04/2020,São João de Meriti,RJ,4,1.0
05/04/2020,São João de Meriti,RJ,10,1.0
06/04/2020,São João de Meriti,RJ,10,1.0
07/04/2020,São João de Meriti,RJ,12,1.0
08/04/2020,São João de Meriti,RJ,17,1.0
09/04/2020,São João de Meriti,RJ,23,2.0
10/04/2020,São João de Meriti,RJ,25,2.0
11/04/2020,São João de Meriti,RJ,28,2.0
12/04/2020,São João de Meriti,RJ,34,2.0
13/04/2020,São João de Meriti,RJ,36,2.0
31/03/2020,São Pedro da Aldeia,RJ,1,
01/04/2020,São Pedro da Aldeia,RJ,1,0.0
02/04/2020,São Pedro da Aldeia,RJ,1,0.0
03/04/2020,São Pedro da Aldeia,RJ,1,0.0
04/04/2020,São Pedro da Aldeia,RJ,1,0.0
05/04/2020,São Pedro da Aldeia,RJ,2,0.0
06/04/2020,São Pedro da Aldeia,RJ,2,0.0
07/04/2020,São Pedro da Aldeia,RJ,3,0.0
08/04/2020,São Pedro da Aldeia,RJ,3,0.0
09/04/2020,São Pedro da Aldeia,RJ,3,0.0
10/04/2020,São Pedro da Aldeia,RJ,4,0.0
11/04/2020,São Pedro da Aldeia,RJ,4,0.0
12/04/2020,São Pedro da Aldeia,RJ,4,0.0
13/04/2020,São Pedro da Aldeia,RJ,5,0.0
07/04/2020,Sapucaia,RJ,1,0.0
08/04/2020,Sapucaia,RJ,1,0.0
09/04/2020,Sapucaia,RJ,1,0.0
10/04/2020,Sapucaia,RJ,1,0.0
11/04/2020,Sapucaia,RJ,1,0.0
12/04/2020,Sapucaia,RJ,1,0.0
13/04/2020,Sapucaia,RJ,2,0.0
12/04/2020,Saquarema,RJ,2,0.0
13/04/2020,Saquarema,RJ,2,0.0
29/03/2020,Seropédica,RJ,1,
30/03/2020,Seropédica,RJ,1,
31/03/2020,Seropédica,RJ,1,
01/04/2020,Seropédica,RJ,1,0.0
02/04/2020,Seropédica,RJ,1,0.0
03/04/2020,Seropédica,RJ,1,0.0
04/04/2020,Seropédica,RJ,1,0.0
05/04/2020,Seropédica,RJ,1,0.0
06/04/2020,Seropédica,RJ,1,0.0
07/04/2020,Seropédica,RJ,2,0.0
08/04/2020,Seropédica,RJ,2,0.0
09/04/2020,Seropédica,RJ,3,0.0
10/04/2020,Seropédica,RJ,4,0.0
11/04/2020,Seropédica,RJ,4,0.0
12/04/2020,Seropédica,RJ,4,0.0
13/04/2020,Seropédica,RJ,4,0.0
09/04/2020,Sumidouro,RJ,1,0.0
10/04/2020,Sumidouro,RJ,1,0.0
11/04/2020,Sumidouro,RJ,1,0.0
12/04/2020,Sumidouro,RJ,1,0.0
13/04/2020,Sumidouro,RJ,1,0.0
05/04/2020,Tanguá,RJ,1,0.0
06/04/2020,Tanguá,RJ,1,0.0
07/04/2020,Tanguá,RJ,1,0.0
08/04/2020,Tanguá,RJ,1,0.0
09/04/2020,Tanguá,RJ,1,0.0
10/04/2020,Tanguá,RJ,2,1.0
11/04/2020,Tanguá,RJ,2,1.0
12/04/2020,Tanguá,RJ,3,1.0
13/04/2020,Tanguá,RJ,4,1.0
30/03/2020,Teresópolis,RJ,1,
31/03/2020,Teresópolis,RJ,1,
01/04/2020,Teresópolis,RJ,1,0.0
02/04/2020,Teresópolis,RJ,1,0.0
03/04/2020,Teresópolis,RJ,1,0.0
04/04/2020,Teresópolis,RJ,4,0.0
05/04/2020,Teresópolis,RJ,7,0.0
06/04/2020,Teresópolis,RJ,7,0.0
07/04/2020,Teresópolis,RJ,7,0.0
08/04/2020,Teresópolis,RJ,7,0.0
09/04/2020,Teresópolis,RJ,7,0.0
10/04/2020,Teresópolis,RJ,8,0.0
11/04/2020,Teresópolis,RJ,8,0.0
12/04/2020,Teresópolis,RJ,8,0.0
13/04/2020,Teresópolis,RJ,9,0.0
05/04/2020,Trajano de Moraes,RJ,1,0.0
06/04/2020,Trajano de Moraes,RJ,0,0.0
07/04/2020,Trajano de Moraes,RJ,0,0.0
08/04/2020,Trajano de Moraes,RJ,0,0.0
09/04/2020,Trajano de Moraes,RJ,0,0.0
10/04/2020,Trajano de Moraes,RJ,0,0.0
11/04/2020,Trajano de Moraes,RJ,0,0.0
12/04/2020,Trajano de Moraes,RJ,0,0.0
13/04/2020,Trajano de Moraes,RJ,0,0.0
03/04/2020,Três Rios,RJ,1,0.0
04/04/2020,Três Rios,RJ,1,0.0
05/04/2020,Três Rios,RJ,1,0.0
06/04/2020,Três Rios,RJ,1,0.0
07/04/2020,Três Rios,RJ,1,0.0
08/04/2020,Três Rios,RJ,1,0.0
09/04/2020,Três Rios,RJ,1,0.0
10/04/2020,Três Rios,RJ,1,0.0
11/04/2020,Três Rios,RJ,1,0.0
12/04/2020,Três Rios,RJ,1,0.0
13/04/2020,Três Rios,RJ,1,0.0
25/03/2020,Valença,RJ,1,
26/03/2020,Valença,RJ,1,
27/03/2020,Valença,RJ,1,
28/03/2020,Valença,RJ,1,
29/03/2020,Valença,RJ,1,
30/03/2020,Valença,RJ,1,
31/03/2020,Valença,RJ,1,
01/04/2020,Valença,RJ,1,0.0
02/04/2020,Valença,RJ,1,0.0
03/04/2020,Valença,RJ,1,0.0
04/04/2020,Valença,RJ,2,0.0
05/04/2020,Valença,RJ,2,0.0
06/04/2020,Valença,RJ,2,0.0
07/04/2020,Valença,RJ,2,0.0
08/04/2020,Valença,RJ,2,0.0
09/04/2020,Valença,RJ,2,0.0
10/04/2020,Valença,RJ,2,0.0
11/04/2020,Valença,RJ,2,0.0
12/04/2020,Valença,RJ,2,0.0
13/04/2020,Valença,RJ,2,0.0
24/03/2020,Volta Redonda,RJ,4,
25/03/2020,Volta Redonda,RJ,6,
26/03/2020,Volta Redonda,RJ,7,
27/03/2020,Volta Redonda,RJ,9,1.0
28/03/2020,Volta Redonda,RJ,11,1.0
29/03/2020,Volta Redonda,RJ,11,1.0
30/03/2020,Volta Redonda,RJ,11,1.0
31/03/2020,Volta Redonda,RJ,12,1.0
01/04/2020,Volta Redonda,RJ,12,1.0
02/04/2020,Volta Redonda,RJ,43,2.0
03/04/2020,Volta Redonda,RJ,44,2.0
04/04/2020,Volta Redonda,RJ,45,2.0
05/04/2020,Volta Redonda,RJ,45,2.0
06/04/2020,Volta Redonda,RJ,55,2.0
07/04/2020,Volta Redonda,RJ,58,2.0
08/04/2020,Volta Redonda,RJ,58,2.0
09/04/2020,Volta Redonda,RJ,63,4.0
10/04/2020,Volta Redonda,RJ,71,6.0
11/04/2020,Volta Redonda,RJ,71,6.0
12/04/2020,Volta Redonda,RJ,107,6.0
13/04/2020,Volta Redonda,RJ,112,6.0
03/04/2020,Açu,RN,6,0.0
04/04/2020,Açu,RN,7,0.0
05/04/2020,Açu,RN,8,0.0
06/04/2020,Açu,RN,8,0.0
07/04/2020,Açu,RN,8,0.0
08/04/2020,Açu,RN,8,0.0
09/04/2020,Açu,RN,8,0.0
10/04/2020,Açu,RN,8,0.0
11/04/2020,Açu,RN,8,0.0
12/04/2020,Açu,RN,10,0.0
13/04/2020,Açu,RN,10,0.0
30/03/2020,Apodi,RN,1,
31/03/2020,Apodi,RN,1,
01/04/2020,Apodi,RN,1,0.0
02/04/2020,Apodi,RN,1,0.0
03/04/2020,Apodi,RN,1,0.0
04/04/2020,Apodi,RN,1,0.0
05/04/2020,Apodi,RN,1,0.0
06/04/2020,Apodi,RN,1,0.0
07/04/2020,Apodi,RN,1,0.0
08/04/2020,Apodi,RN,2,0.0
09/04/2020,Apodi,RN,2,0.0
10/04/2020,Apodi,RN,2,0.0
11/04/2020,Apodi,RN,3,1.0
12/04/2020,Apodi,RN,4,1.0
13/04/2020,Apodi,RN,4,1.0
05/04/2020,Areia Branca,RN,1,0.0
06/04/2020,Areia Branca,RN,1,0.0
07/04/2020,Areia Branca,RN,1,0.0
08/04/2020,Areia Branca,RN,1,0.0
09/04/2020,Areia Branca,RN,1,0.0
10/04/2020,Areia Branca,RN,1,0.0
11/04/2020,Areia Branca,RN,1,0.0
12/04/2020,Areia Branca,RN,1,0.0
13/04/2020,Areia Branca,RN,1,0.0
29/03/2020,Assú,RN,1,
30/03/2020,Assú,RN,1,
31/03/2020,Assú,RN,1,
01/04/2020,Assú,RN,1,0.0
02/04/2020,Assú,RN,1,0.0
03/04/2020,Assú,RN,1,0.0
04/04/2020,Assú,RN,1,0.0
05/04/2020,Assú,RN,1,0.0
06/04/2020,Assú,RN,1,0.0
07/04/2020,Assú,RN,1,0.0
08/04/2020,Assú,RN,1,0.0
09/04/2020,Assú,RN,1,0.0
10/04/2020,Assú,RN,1,0.0
11/04/2020,Assú,RN,1,0.0
12/04/2020,Assú,RN,1,0.0
13/04/2020,Assú,RN,1,0.0
03/04/2020,Baía Formosa,RN,1,0.0
04/04/2020,Baía Formosa,RN,1,0.0
05/04/2020,Baía Formosa,RN,1,0.0
06/04/2020,Baía Formosa,RN,1,0.0
07/04/2020,Baía Formosa,RN,1,0.0
08/04/2020,Baía Formosa,RN,1,0.0
09/04/2020,Baía Formosa,RN,1,0.0
10/04/2020,Baía Formosa,RN,1,0.0
11/04/2020,Baía Formosa,RN,1,0.0
12/04/2020,Baía Formosa,RN,1,0.0
13/04/2020,Baía Formosa,RN,1,0.0
29/03/2020,Caicó,RN,1,
30/03/2020,Caicó,RN,1,
31/03/2020,Caicó,RN,1,
01/04/2020,Caicó,RN,1,
02/04/2020,Caicó,RN,1,0.0
03/04/2020,Caicó,RN,0,0.0
04/04/2020,Caicó,RN,0,0.0
05/04/2020,Caicó,RN,0,0.0
06/04/2020,Caicó,RN,0,0.0
07/04/2020,Caicó,RN,0,0.0
08/04/2020,Caicó,RN,0,0.0
09/04/2020,Caicó,RN,0,0.0
10/04/2020,Caicó,RN,0,0.0
11/04/2020,Caicó,RN,0,0.0
12/04/2020,Caicó,RN,0,0.0
13/04/2020,Caicó,RN,0,0.0
12/04/2020,Canguaretama,RN,3,0.0
13/04/2020,Canguaretama,RN,3,0.0
03/04/2020,Caraúbas,RN,1,0.0
04/04/2020,Caraúbas,RN,1,0.0
05/04/2020,Caraúbas,RN,1,0.0
06/04/2020,Caraúbas,RN,1,0.0
07/04/2020,Caraúbas,RN,1,0.0
08/04/2020,Caraúbas,RN,1,0.0
09/04/2020,Caraúbas,RN,1,0.0
10/04/2020,Caraúbas,RN,1,0.0
11/04/2020,Caraúbas,RN,1,0.0
12/04/2020,Caraúbas,RN,1,0.0
13/04/2020,Caraúbas,RN,1,0.0
30/03/2020,Carnaubais,RN,1,
31/03/2020,Carnaubais,RN,1,
01/04/2020,Carnaubais,RN,1,0.0
02/04/2020,Carnaubais,RN,1,0.0
03/04/2020,Carnaubais,RN,1,0.0
04/04/2020,Carnaubais,RN,1,0.0
05/04/2020,Carnaubais,RN,1,0.0
06/04/2020,Carnaubais,RN,1,0.0
07/04/2020,Carnaubais,RN,1,0.0
08/04/2020,Carnaubais,RN,1,0.0
09/04/2020,Carnaubais,RN,1,0.0
10/04/2020,Carnaubais,RN,1,0.0
11/04/2020,Carnaubais,RN,1,0.0
12/04/2020,Carnaubais,RN,1,0.0
13/04/2020,Carnaubais,RN,1,0.0
01/04/2020,Ceará-Mirim,RN,1,0.0
02/04/2020,Ceará-Mirim,RN,2,0.0
03/04/2020,Ceará-Mirim,RN,3,0.0
04/04/2020,Ceará-Mirim,RN,4,0.0
05/04/2020,Ceará-Mirim,RN,3,0.0
06/04/2020,Ceará-Mirim,RN,3,0.0
07/04/2020,Ceará-Mirim,RN,3,0.0
08/04/2020,Ceará-Mirim,RN,3,0.0
09/04/2020,Ceará-Mirim,RN,3,0.0
10/04/2020,Ceará-Mirim,RN,3,0.0
11/04/2020,Ceará-Mirim,RN,3,0.0
12/04/2020,Ceará-Mirim,RN,3,0.0
13/04/2020,Ceará-Mirim,RN,3,0.0
12/04/2020,Cerro Corá,RN,1,1.0
13/04/2020,Cerro Corá,RN,1,1.0
11/04/2020,Encanto,RN,1,0.0
12/04/2020,Encanto,RN,1,0.0
13/04/2020,Encanto,RN,1,0.0
03/04/2020,Extremoz,RN,5,0.0
04/04/2020,Extremoz,RN,6,0.0
05/04/2020,Extremoz,RN,5,0.0
06/04/2020,Extremoz,RN,5,0.0
07/04/2020,Extremoz,RN,5,0.0
08/04/2020,Extremoz,RN,5,0.0
09/04/2020,Extremoz,RN,5,0.0
10/04/2020,Extremoz,RN,5,0.0
11/04/2020,Extremoz,RN,5,0.0
12/04/2020,Extremoz,RN,6,0.0
13/04/2020,Extremoz,RN,6,0.0
12/04/2020,Januário Cicco,RN,1,0.0
13/04/2020,Januário Cicco,RN,1,0.0
12/04/2020,Lagoa de Pedras,RN,1,1.0
13/04/2020,Lagoa de Pedras,RN,1,1.0
30/03/2020,Luís Gomes,RN,1,
31/03/2020,Luís Gomes,RN,1,
01/04/2020,Luís Gomes,RN,1,0.0
02/04/2020,Luís Gomes,RN,1,0.0
03/04/2020,Luís Gomes,RN,1,0.0
04/04/2020,Luís Gomes,RN,1,0.0
05/04/2020,Luís Gomes,RN,1,0.0
06/04/2020,Luís Gomes,RN,1,0.0
07/04/2020,Luís Gomes,RN,1,0.0
08/04/2020,Luís Gomes,RN,1,0.0
09/04/2020,Luís Gomes,RN,1,0.0
10/04/2020,Luís Gomes,RN,1,0.0
11/04/2020,Luís Gomes,RN,1,0.0
12/04/2020,Luís Gomes,RN,1,0.0
13/04/2020,Luís Gomes,RN,1,0.0
28/03/2020,Macaíba,RN,1,
29/03/2020,Macaíba,RN,1,
30/03/2020,Macaíba,RN,1,
31/03/2020,Macaíba,RN,1,
01/04/2020,Macaíba,RN,1,0.0
